	dim1	dim2	pt
E90_177	-4.419806	-5.5657554	0.22025
E20_544	-2.8403366	5.9376125	0.68481
E542_623	-2.872957	5.1627903	0.78481
E239_365	5.176016	-3.7877562	0.45823
E213_473	3.6712766	-3.8758535	0.59494
E504_549	7.311092	-5.1034575	0.69114
E823_71	-7.241734	-8.532709	0.08608
E319_434	-2.1865435	1.0991464	0.54557
E158_71	-7.267523	-8.376165	0.08608
E117_197	-2.9515543	-2.7186875	0.24557
E859_510	7.0286345	-3.9826617	0.64177
E179_188	-5.1945443	-5.986907	0.23418
E941_401	0.02855909	-1.2169377	0.5038
E773_4	-8.660704	-9.511873	0.00127
E419_101	-7.414364	-8.087489	0.12405
E455_607	7.741663	-5.759223	0.76456
E729_506	-2.0318077	1.9374685	0.63671
E128_642	-1.6273887	5.4069867	0.80886
E838_438	-1.6794711	0.6216717	0.55063
E33_723	-1.9561492	6.1352506	0.91139
E635_41	-8.13932	-9.287606	0.0481
E672_577	-2.0935366	5.3310657	0.72658
E980_422	-2.0864584	-0.35424155	0.53038
E797_146	-5.399429	-7.043951	0.18101
E646_532	4.0346637	-3.7790918	0.66962
E62_80	-7.295854	-8.190417	0.09747
E858_410	-0.81019855	-3.055192	0.51519
E831_74	-7.7316556	-8.939834	0.08987
E49_73	-7.946971	-8.383948	0.08861
E205_206	-3.4147112	-4.567082	0.25696
E698_65	-7.6700892	-8.956737	0.07848
E68_237	-3.4276786	-4.065351	0.2962
E322_792	-3.3546085	5.494744	0.99873
E538_727	8.428076	-4.3562946	0.91646
E768_700	8.5526285	-4.069648	0.88228
E699_430	-1.629995	1.5934522	0.54051
E619_566	-1.6762267	5.3375487	0.71266
E405_224	-3.6526737	-4.341377	0.27975
E582_103	-6.4030085	-7.433234	0.12658
E934_62	-7.9074483	-8.861692	0.07468
E367_183	-5.0429716	-6.0998216	0.22785
E454_168	-5.9862247	-6.3236723	0.20886
E951_367	-2.1080399	-3.0191314	0.46076
E291_783	-1.3308884	-2.0802567	0.98734
E34_269	-3.486954	-4.184342	0.33671
E275_566	-3.5816083	4.976567	0.71266
E4_453	-2.1519325	2.190434	0.56962
E91_670	-1.7129408	6.500347	0.8443
E667_651	7.4386773	-5.0484104	0.82025
E786_184	-4.014214	-5.122603	0.22911
E940_115	-7.28522	-7.3348713	0.14177
E613_224	-4.2393	-4.4359355	0.27975
E423_613	-3.107413	5.9488106	0.77215
E214_687	8.83368	-5.041459	0.86582
E408_153	-5.215127	-6.5765476	0.18987
E352_719	8.30724	-4.5125465	0.90633
E52_67	-7.5897512	-8.82459	0.08101
E81_252	-1.3663416	-2.813535	0.31519
E354_455	4.40991	-4.0764346	0.57215
E607_202	-4.325884	-6.617558	0.2519
E891_581	8.479285	-5.3087564	0.73165
E18_463	5.6741242	-4.2962584	0.58228
E889_773	8.215963	-4.757136	0.97468
E537_326	-0.48045033	-3.8324587	0.40886
E296_305	-0.107893035	-3.793717	0.38228
E17_628	7.375826	-4.0617266	0.79114
E474_734	-2.4337718	6.246544	0.92532
E312_494	5.7819834	-4.274063	0.62152
E868_598	-2.3712506	5.114395	0.75316
E914_785	8.189211	-5.1781764	0.98987
E567_782	8.523069	-3.7362006	0.98608
E992_775	-2.7183788	6.1854477	0.97722
E181_587	-1.2886505	6.004576	0.73924
E954_548	7.0809255	-4.1712785	0.68987
E207_646	-1.8426471	5.794658	0.81392
E70_692	8.479539	-4.5975986	0.87215
E686_233	-3.9885056	-6.3119593	0.29114
E810_624	8.219023	-5.054584	0.78608
E413_240	-2.809512	-3.6904058	0.3
E23_283	-1.895146	-2.444897	0.35443
E740_340	3.4908445	-3.6074393	0.42658
E640_658	8.115701	-3.8735428	0.82911
E578_723	-2.1160152	5.9623713	0.91139
E944_709	-1.5160211	5.185802	0.89367
E775_367	-0.9603642	-3.1998186	0.46076
E791_301	-2.1690643	-2.75889	0.37722
E358_352	3.4912815	-3.7619817	0.44177
E403_191	-4.579072	-5.686284	0.23797
E711_747	-2.7345881	5.9074683	0.94177
E535_524	7.134934	-4.08821	0.65949
E631_752	7.7544656	-4.8554807	0.9481
E7_761	-3.1595407	5.182392	0.95949
E665_778	-2.6306891	4.9865265	0.98101
E320_332	-1.8693427	-0.5878682	0.41646
E536_219	-3.1826425	-4.7058954	0.27342
E218_123	-5.0420294	-7.1562543	0.1519
E397_245	-2.439799	-3.3696258	0.30633
E643_280	-1.4980298	-2.8906305	0.35063
E142_43	-8.333166	-9.010613	0.05063
E704_426	5.5722914	-3.7224	0.53544
E314_148	-5.3783712	-6.1358	0.18354
E147_224	-3.3002453	-4.596065	0.27975
E390_347	1.5066496	-3.343916	0.43544
E105_398	-1.0483431	-3.5361536	0.5
E231_38	-8.284505	-9.522011	0.0443
E873_374	-0.18133102	-1.1363157	0.46962
E438_107	-6.7465	-7.4152775	0.13165
E616_200	-5.319701	-6.171761	0.24937
E141_607	7.1458178	-4.0172825	0.76456
E989_416	-0.7196555	-0.34004253	0.52278
E469_760	7.7701936	-5.387164	0.95823
E890_293	-2.0529394	-2.7383435	0.36709
E180_511	-2.4930055	0.8944379	0.64304
E525_31	-8.231294	-9.260342	0.03544
E917_176	-4.647428	-6.6215205	0.21899
E588_278	-2.7068076	-3.7955256	0.3481
E485_729	8.748378	-4.478003	0.91899
E681_359	-2.518037	0.12920015	0.45063
E206_700	-2.452827	5.1951447	0.88228
E445_310	-2.5010612	-1.6940348	0.38861
E333_513	6.3347054	-3.6361299	0.64557
E785_570	8.051573	-4.1699023	0.71772
E155_584	9.10799	-4.8023286	0.73544
E379_450	-2.5928533	3.5102444	0.56582
E195_572	7.933262	-3.774535	0.72025
E824_668	-2.0854938	5.33343	0.84177
E908_302	-0.8340276	-2.6471605	0.37848
E801_191	-4.658539	-6.135256	0.23797
E458_586	-2.3331714	4.17298	0.73797
E632_479	4.2704163	-4.1265035	0.60253
E645_458	-2.0985014	2.1914463	0.57595
E94_626	-1.8022088	4.9908504	0.78861
E282_61	-7.8027277	-8.60362	0.07342
E511_473	-2.1523402	4.010836	0.59494
E702_514	-3.303757	5.483334	0.64684
E187_331	0.13762856	-3.2431288	0.41519
E865_493	-2.0032523	1.6098809	0.62025
E113_695	7.932387	-4.7034593	0.87595
E295_168	-5.6385345	-6.1171045	0.20886
E477_481	-2.1006784	1.2288369	0.60506
E994_647	7.6973076	-4.739775	0.81519
E140_398	0.32527664	-2.8224077	0.5
E692_466	5.1193337	-3.3048959	0.58608
E566_275	-4.508298	-5.2990146	0.3443
E655_498	-2.0166907	3.4489448	0.62658
E770_465	5.6875043	-4.0805144	0.58481
E812_264	-2.878136	-3.1126485	0.33038
E741_493	-1.5804443	4.664428	0.62025
E540_114	-6.0632505	-7.1273026	0.14051
E556_378	-1.7100185	1.629784	0.47468
E449_694	-2.2816656	5.989502	0.87468
E798_134	-6.880729	-7.7150674	0.16582
E919_204	-4.77606	-5.654547	0.25443
E200_79	-7.4997363	-8.775692	0.0962
E825_276	-2.9175212	-3.4874275	0.34557
E972_332	-1.4989947	-2.4596918	0.41646
E743_438	-1.8850924	-0.50482875	0.55063
E370_477	-2.136404	2.093484	0.6
E410_716	8.781778	-4.126901	0.90253
E106_645	7.885797	-4.496355	0.81266
E6_503	-3.2046053	4.511166	0.63291
E629_101	-6.1510744	-7.654214	0.12405
E969_693	8.138512	-3.836988	0.87342
E560_722	-1.698874	5.500399	0.91013
E781_335	-1.5669245	0.24815585	0.42025
E83_746	8.421281	-3.7416174	0.94051
E876_433	5.1766024	-3.8941503	0.5443
E230_629	-3.6574812	5.448329	0.79241
E623_6	-8.660066	-9.491285	0.0038
E846_291	-2.2398548	-2.1262472	0.36456
E715_179	-6.045619	-6.8441377	0.22278
E806_393	-2.2551868	0.06042646	0.49367
E139_536	4.9692106	-3.9919002	0.67468
E612_415	4.8746824	-4.0576215	0.52152
E79_68	-7.668154	-7.8318353	0.08228
E56_257	-6.031681	-6.6013303	0.32152
E365_470	5.857424	-4.1354156	0.59114
E174_788	-2.7069182	5.636197	0.99367
E637_717	8.6705065	-4.6405315	0.9038
E839_82	-7.139956	-8.027223	0.1
E789_347	-2.526117	-1.4723482	0.43544
E313_175	-6.7975974	-8.389217	0.21772
E208_638	8.770977	-5.1773667	0.8038
E596_362	-1.8889472	-0.55979645	0.45443
E995_248	-2.4987445	-3.3303752	0.31013
E420_205	-5.8217463	-5.328727	0.2557
E996_337	0.14350787	-2.9075723	0.42278
E126_431	3.5311441	-3.6501122	0.54177
E164_18	-8.501073	-9.330886	0.01899
E722_533	6.3996544	-4.8035097	0.67089
E935_472	4.865441	-4.0086846	0.59367
E228_47	-8.06406	-9.28188	0.0557
E499_68	-7.5122	-8.586348	0.08228
E125_523	-2.1440766	2.3426604	0.65823
E323_727	8.436128	-4.5123315	0.91646
E350_152	-5.2691493	-7.3335996	0.18861
E602_104	-7.156189	-7.7701926	0.12785
E409_72	-7.1144915	-8.096862	0.08734
E783_498	-2.0051386	4.3029084	0.62658
E76_518	7.7314215	-4.74717	0.6519
E733_211	-2.8190663	-4.54971	0.26329
E102_317	-1.6223706	-2.3114715	0.39747
E519_258	-3.1391644	-3.952865	0.32278
E171_506	-2.7318172	5.228526	0.63671
E634_225	-5.336901	-5.935968	0.28101
E835_157	-5.86013	-6.8533297	0.19494
E706_3	-8.664406	-9.56888	0.0
E219_277	-0.3453114	-3.0919566	0.34684
E899_678	-3.5971386	5.209769	0.85443
E528_98	-6.9211144	-8.240269	0.12025
E648_654	-1.9985491	5.3808327	0.82405
E834_128	-6.6759896	-7.259589	0.15823
E828_6	-8.649764	-9.525305	0.0038
E465_497	-1.7271743	0.965988	0.62532
E67_124	-6.397164	-7.5704994	0.15316
E561_317	3.882869	-3.9523067	0.39747
E735_127	-7.245413	-7.920957	0.15696
E64_401	4.089566	-3.8980882	0.5038
E324_624	-2.1195157	5.9217005	0.78608
E815_443	4.7620087	-3.8380563	0.55696
E979_739	8.204195	-5.2156925	0.93165
E237_596	-1.6806442	5.8591285	0.75063
E759_464	-2.147995	2.914719	0.58354
E605_272	-1.2350885	-2.9726343	0.34051
E829_555	-1.7489187	4.8686357	0.69873
E898_770	-3.212878	5.7004023	0.97089
E133_656	6.9619412	-4.7067666	0.82658
E152_780	8.682922	-4.361309	0.98354
E457_621	8.344825	-4.6831636	0.78228
E897_105	-6.483936	-7.605436	0.12911
E253_270	-2.8935246	-3.7621396	0.33797
E148_351	-1.5703635	-1.152393	0.44051
E300_790	-2.8226607	5.973835	0.9962
E642_769	-3.1906896	5.606981	0.96962
E776_249	-3.1423635	-4.6533747	0.31139
