	dim1	dim2	pt
E514_105	8.399381	5.390732	0.1294
E279_193	5.6805096	3.679304	0.23995
E141_436	2.0337157	-1.8779995	0.54523
E833_490	-1.7604437	2.7800472	0.61307
E363_666	-6.4815807	3.4824164	0.83417
E135_255	4.6771965	2.0547822	0.31784
E51_590	1.6284782	-8.593809	0.73869
E819_756	-6.8754573	4.339622	0.94724
E216_78	8.506118	5.130315	0.09548
E956_449	-0.2918797	1.8112475	0.56156
E448_356	2.0861187	-2.3619268	0.44472
E538_641	1.6317562	-8.328464	0.80276
E440_462	2.2960467	-6.918887	0.57789
E869_628	1.5412034	-7.8115106	0.78643
E377_209	4.474639	2.2738643	0.26005
E194_636	-4.7478547	3.208443	0.79648
E696_246	5.334402	3.1345859	0.30653
E936_82	7.6464868	4.5718493	0.1005
E382_558	2.974103	-7.4778814	0.69849
E786_400	-2.1833715	2.1365817	0.5
E262_584	-6.454277	3.9602823	0.73116
E224_110	7.685397	4.432818	0.13568
E202_712	2.063187	-8.567171	0.89196
E618_665	-5.5768685	4.6051064	0.83291
E879_22	9.8466215	5.675218	0.02513
E910_64	8.832356	5.429196	0.07789
E246_405	2.241337	-4.9721284	0.50628
E883_791	-6.9543405	3.739658	0.99121
E472_108	8.358844	4.2397194	0.13317
E964_74	8.422802	4.8923573	0.09045
E895_761	1.4333686	-8.762284	0.95352
E811_510	2.2155883	-4.972563	0.63819
E925_738	1.5022141	-8.399433	0.92462
E444_760	-6.875412	4.4285574	0.95226
E980_366	1.137249	1.4143628	0.45729
E825_6	10.042841	6.1478567	0.00503
E158_166	5.3830748	3.5209823	0.20603
E222_794	-6.55486	4.261752	0.99497
E845_489	2.278728	-6.2124767	0.61181
E974_187	4.727309	2.6583235	0.23241
E638_497	-2.630299	1.8061233	0.62186
E813_448	-3.1084533	2.095492	0.5603
E648_570	-5.6110573	2.8877833	0.71357
E965_675	1.9557275	-8.540122	0.84548
E167_164	7.4807262	3.8347783	0.20352
E530_241	5.329925	2.871897	0.30025
E700_253	3.9604018	1.5448959	0.31533
E572_4	10.044444	6.16905	0.00251
E293_12	10.00126	6.117225	0.01256
E198_500	-2.8792462	2.389799	0.62563
E71_10	10.055252	6.000931	0.01005
E859_637	2.273417	-8.58987	0.79774
E486_606	2.5412736	-7.425938	0.75879
E900_139	7.0728884	3.8644612	0.17211
E231_314	2.7353292	1.1732763	0.39196
E397_344	-1.0090815	2.1029668	0.42965
E257_197	4.406264	2.3551354	0.24497
E267_501	3.1276917	-7.731058	0.62688
E746_754	2.33879	-8.372455	0.94472
E492_224	3.6809735	1.8757442	0.27889
E809_702	-6.925095	3.4749303	0.8794
E620_117	7.986567	4.69054	0.14447
E441_148	6.708008	3.849384	0.18342
E89_399	2.1616807	-3.261336	0.49874
E820_158	5.792189	2.8886602	0.19598
E546_452	2.1128206	-4.343996	0.56533
E451_298	3.1279485	1.4809004	0.37186
E763_63	9.172461	5.8041115	0.07663
E324_538	-4.89545	3.7242877	0.67337
E734_359	-1.9448717	1.8189824	0.44849
E171_576	-6.8810344	2.7371619	0.72111
E60_186	5.7105317	4.0748863	0.23116
E145_778	-6.5221224	3.9978719	0.97487
E339_386	2.1892853	-3.4160419	0.48241
E160_672	-5.915796	2.8583996	0.84171
E505_23	9.813656	5.8194413	0.02638
E245_648	-5.1905165	3.4359386	0.81156
E866_723	2.1791668	-8.433209	0.90578
E760_722	1.495066	-8.354343	0.90452
E631_126	7.348796	4.091836	0.15578
E962_495	-4.269839	2.4614048	0.61935
E336_535	-4.862633	3.2089033	0.6696
E823_533	2.6258156	-6.3588176	0.66709
E123_17	9.841378	6.2148814	0.01884
E94_171	5.7233586	3.3795846	0.21231
E360_239	6.1869326	2.4840043	0.29774
E424_296	3.1164255	2.0544868	0.36935
E225_783	-6.587983	2.8696074	0.98116
E601_250	3.6388915	1.5670961	0.31156
E950_158	5.517465	3.1747613	0.19598
E172_402	2.1643062	-6.7626595	0.50251
E579_263	4.573114	3.1092224	0.32789
E64_158	6.2883887	4.296959	0.19598
E871_522	2.2023737	-3.853798	0.65327
E777_725	1.9870785	-8.699655	0.90829
E676_301	2.856422	1.2336383	0.37563
E278_28	9.640492	6.1652493	0.03266
E844_773	-6.651773	3.4969537	0.96859
E137_113	7.92594	4.87791	0.13945
E333_242	4.0373783	1.6878834	0.30151
E714_536	1.7241282	-8.662394	0.67085
E473_730	-6.340333	4.80202	0.91457
E277_200	5.1622863	2.366549	0.24874
E848_2	10.070535	6.176855	0.0
E132_798	-6.9593105	4.316682	1.0
E176_221	5.3744464	3.254897	0.27513
E571_476	2.1757908	-3.9174945	0.59548
E993_78	8.92555	5.5735188	0.09548
E516_32	9.37273	5.9255686	0.03769
E322_499	-6.2936816	4.297568	0.62437
E11_219	4.8832374	2.1212656	0.27261
E501_169	6.5002875	3.0148046	0.2098
E764_620	-5.1141796	2.531923	0.77638
E768_567	2.6633043	-7.7064176	0.7098
E796_420	1.7960695	-1.1961157	0.52513
E996_184	6.7854123	3.5277333	0.22864
E281_312	2.4632413	0.50047755	0.38945
E705_199	4.85118	2.333669	0.24749
E725_667	-6.1612725	4.5550675	0.83543
E903_707	-6.4108915	3.4050226	0.88568
E493_594	2.2929318	-8.03513	0.74372
E674_625	-6.2740617	3.591744	0.78266
E808_221	6.118155	2.8359659	0.27513
E446_639	-6.898561	3.0474062	0.80025
E627_56	9.21348	5.4320097	0.06784
E729_593	-5.7333612	2.875955	0.74246
E836_681	2.8334188	-8.79207	0.85302
E443_517	2.0457911	-6.284126	0.64698
E994_569	1.6951696	-7.738897	0.71231
E53_228	2.2308173	0.5019176	0.28392
E854_428	-4.5674887	2.6760128	0.53518
E193_779	2.995546	-8.642744	0.97613
E662_413	-3.5248914	2.3589277	0.51633
E320_532	-4.1975927	3.0429692	0.66583
E761_34	9.466686	5.6791496	0.0402
E917_454	-2.3295405	2.606757	0.56784
E695_105	7.6545444	4.4219155	0.1294
E393_499	-2.8442352	1.7917315	0.62437
E30_420	2.2484486	-6.4367523	0.52513
E504_42	9.4123125	6.005394	0.05025
E752_66	8.979861	5.4943395	0.0804
E684_463	-6.11729	2.761362	0.57915
E981_630	-6.33981	3.4334967	0.78894
E592_6	10.06041	6.1234746	0.00503
E82_737	-5.6218615	3.3309484	0.92337
E67_223	5.499544	2.759644	0.27764
E867_285	2.436369	1.5240595	0.35553
E732_105	8.381332	4.939523	0.1294
E563_229	4.646553	2.137794	0.28518
E180_138	6.2463183	4.3453903	0.17085
E832_349	1.6321119	1.0094643	0.43593
E75_409	2.1706471	-4.034577	0.51131
E697_62	8.562502	4.9665704	0.07538
E831_782	2.6257021	-8.326827	0.9799
E248_694	-6.500631	3.3275368	0.86935
E478_456	2.6754935	-7.289158	0.57035
E85_794	-7.2654176	2.9373596	0.99497
E565_135	7.094078	4.1209807	0.16709
E882_165	5.944374	3.1421154	0.20477
E926_605	1.7676821	-7.5524707	0.75754
E433_534	2.6061702	-7.2561994	0.66834
E379_147	6.598037	3.866937	0.18216
E541_393	2.1279683	-2.4278493	0.49121
E507_116	6.2450705	3.8576195	0.14322
E402_352	2.3692727	-0.90422064	0.4397
E7_369	0.86125785	0.83552563	0.46106
E668_249	3.2106812	0.71717185	0.3103
E940_89	8.565775	4.7538004	0.1093
E484_412	-2.6980152	2.8679087	0.51508
E890_673	-6.40881	3.7793067	0.84296
E183_480	2.1814673	-7.4381714	0.6005
E314_162	5.2172937	3.2874005	0.20101
E716_757	2.4810853	-9.031492	0.94849
E361_92	8.315803	4.3508415	0.11307
E350_513	2.2022657	-4.762749	0.64196
E905_392	-0.6553381	1.766452	0.48995
E941_760	-7.0652113	3.2664049	0.95226
E255_73	8.832958	5.736045	0.0892
E449_276	1.8755904	0.92163634	0.34422
E567_111	7.9224424	4.379218	0.13693
E189_616	1.2894448	-7.9816985	0.77136
E218_128	6.971368	3.2502735	0.15829
E593_308	2.7102964	0.9102766	0.38442
E251_547	-5.1796894	4.02235	0.68467
E923_175	7.5753837	4.0675063	0.21734
E624_127	6.908303	3.255052	0.15704
E283_445	-0.5410731	1.8634859	0.55653
E762_117	7.489396	4.374307	0.14447
E553_354	-1.3417103	2.0670831	0.44221
E703_339	1.7945055	1.5255909	0.42337
E613_375	2.2542875	-1.7488961	0.46859
E946_442	-1.9144448	2.4924102	0.55276
E891_157	6.2246675	2.5838609	0.19472
