	dim1	dim2	pt
E924_550	-3.8162484	-3.654638	0.68931
E688_71	11.722488	2.7178874	0.08679
E121_766	-9.459318	-3.9332008	0.96101
E537_116	10.074376	3.7729049	0.1434
E668_760	-9.819951	-3.2886739	0.95346
E751_526	0.7268644	-3.6338785	0.65912
E73_367	1.8589921	1.737261	0.45912
E127_402	2.2913496	-1.1869996	0.50314
E607_586	-1.8424788	-4.247017	0.73459
E944_326	2.9074445	-1.1127023	0.40755
E62_543	-1.1444732	-4.7420444	0.6805
E783_468	-1.3314276	2.6309013	0.58616
E802_309	2.4772108	-1.0799797	0.38616
E812_247	8.573794	2.6440272	0.30818
E864_128	9.66398	3.088792	0.15849
E209_567	-5.2222676	-1.1828619	0.71069
E915_60	10.637604	3.6271255	0.07296
E275_619	-1.6920719	-3.802836	0.7761
E859_652	-2.9340267	0.49507564	0.81761
E515_331	1.7454499	2.0296476	0.41384
E34_636	-3.930887	-3.51933	0.79748
E533_253	6.0793953	1.0733354	0.31572
E330_88	10.706401	3.8187606	0.10818
E998_573	-3.192064	-4.134459	0.71824
E631_760	-9.1617565	-3.1966412	0.95346
E545_146	9.963257	3.4938276	0.18113
E530_424	1.8608949	-2.1961663	0.53082
E311_315	3.3646786	0.8932003	0.39371
E639_132	10.5538645	2.5692677	0.16352
E664_602	-2.9230156	-3.9294825	0.75472
E193_403	-0.4269136	2.7341838	0.5044
E32_415	0.83034855	3.324874	0.5195
E334_40	12.160906	3.336755	0.0478
E413_698	-8.972071	-3.0967944	0.87547
E883_684	-6.148269	-1.6493595	0.85786
E162_528	0.38482487	-4.1635556	0.66164
E919_667	-6.4427705	-2.8366547	0.83648
E328_419	1.0402068	1.3441167	0.52453
E399_208	6.8444266	1.2501568	0.25912
E291_556	-2.6022246	1.6291385	0.69686
E181_411	0.78504914	1.9747301	0.51447
E667_146	9.935191	2.8379483	0.18113
E762_326	0.18218967	2.2486024	0.40755
E91_735	-7.5380993	-2.6569982	0.92201
E41_783	-9.748346	-4.0736766	0.98239
E938_137	9.115484	2.706519	0.16981
E313_236	8.142357	1.9374933	0.29434
E670_310	5.053252	1.8242273	0.38742
E730_682	-8.14918	-2.7170858	0.85535
E16_791	-8.907059	-3.9967363	0.99245
E134_37	11.956716	3.8610857	0.04403
E218_118	9.415721	3.0669837	0.14591
E500_685	-4.471694	-3.660231	0.85912
E855_386	0.45672023	1.9684873	0.48302
E700_217	8.180259	1.7485305	0.27044
E886_270	5.316741	1.0897508	0.33711
E614_114	9.762773	2.8484232	0.14088
E502_356	1.7168578	-2.4926255	0.44528
E848_259	3.5259483	-0.15469137	0.32327
E504_223	7.8500032	2.9378614	0.27799
E260_210	6.161869	1.6854354	0.26164
E89_514	0.98050064	-2.887702	0.64403
E45_736	-9.389643	-3.564187	0.92327
E295_367	2.0846393	-2.3787515	0.45912
E452_401	-2.0024557	1.9223449	0.50189
E640_108	11.179868	2.802126	0.13333
E636_747	-6.7742395	-2.6843297	0.93711
E605_794	-10.567436	-3.8709757	0.99623
E599_33	12.092798	3.2025237	0.03899
E600_133	11.053895	2.6775818	0.16478
E397_574	-1.9939175	-3.2040102	0.7195
E161_694	-9.364805	-3.7267518	0.87044
E576_556	-2.7453868	2.1984792	0.69686
E309_598	-5.463344	-1.4578547	0.74969
E107_742	-10.238593	-3.5062757	0.93082
E245_628	-3.9091702	-3.8589487	0.78742
E719_103	10.076036	2.7072911	0.12704
E123_421	1.9359665	-2.9168344	0.52704
E923_134	10.195966	3.0863242	0.16604
E517_789	-9.315365	-2.4367216	0.98994
E190_747	-7.9072804	-3.1585062	0.93711
E195_228	7.2247453	1.4663157	0.28428
E477_286	2.8988879	1.751028	0.35723
E544_538	-0.72161967	-3.7362678	0.67421
E935_44	11.713806	3.6935785	0.05283
E283_188	7.121578	1.819978	0.23396
E509_531	-3.2035778	1.3721392	0.66541
E383_637	-6.885471	-2.8245485	0.79874
E403_725	-8.482554	-3.3644638	0.90943
E168_242	5.6815243	1.8904386	0.30189
E960_449	0.012701341	-3.5533016	0.56226
E170_352	0.72437215	2.5661275	0.44025
E663_757	-10.00619	-2.8606522	0.94969
E468_476	-1.8446825	2.0202682	0.59623
E561_283	3.0766685	0.75449157	0.35346
E611_577	-0.57470965	-5.106545	0.72327
E503_666	-8.057167	-2.2045217	0.83522
E981_2	12.574435	3.5449145	0.0
E414_535	-1.4386492	2.0707753	0.67044
E370_455	0.73314154	-4.5862365	0.56981
E29_644	-7.3714437	-2.420384	0.80755
E781_379	1.7192775	1.2884489	0.47421
E46_697	-6.0372887	-2.2227254	0.87421
E164_140	9.70036	2.490755	0.17358
E116_125	9.768488	2.4627094	0.15472
E15_264	3.0875878	-0.58440137	0.32956
E143_374	2.9776263	-0.26827094	0.46792
E598_482	-0.5811236	-3.858852	0.60377
E724_157	9.754754	2.444792	0.19497
E394_684	-8.92965	-2.5704343	0.85786
E78_391	-0.3886086	2.4040859	0.48931
E128_693	-4.0515246	-0.08925705	0.86918
E155_49	12.062512	3.0434852	0.05912
E90_428	1.4962609	-2.7306476	0.53585
E791_285	2.9794285	1.0858935	0.35597
E651_121	8.905573	2.191076	0.14969
E471_538	-4.433762	-3.6651769	0.67421
E220_367	1.5110247	-3.389618	0.45912
E396_89	10.626153	3.3691368	0.10943
E531_495	-2.3061569	2.2537425	0.62013
E807_300	3.0775452	-0.35562575	0.37484
E570_500	-0.9426631	-3.9827166	0.62642
E442_774	-8.294678	-2.9871721	0.97107
E585_316	3.7890196	-0.28472418	0.39497
E467_103	9.444936	3.3299792	0.12704
E450_741	-6.7723703	-2.049648	0.92956
E194_143	9.069265	2.4782898	0.17736
E365_689	-9.09193	-3.5734239	0.86415
E222_299	2.2635	1.4941177	0.37358
E318_371	2.8128295	-1.099733	0.46415
E238_243	3.4570327	1.5025947	0.30314
E723_69	11.740924	2.840591	0.08428
E179_790	-7.0529776	-1.4195961	0.99119
E19_173	10.637708	2.9448528	0.21509
E922_193	5.9014206	1.7148793	0.24025
E982_217	5.8416567	1.5264459	0.27044
E122_340	7.854827	2.3797078	0.42516
E621_775	-9.309003	-2.6621962	0.97233
E662_283	4.320627	1.5953445	0.35346
E419_491	-1.3960155	2.3289468	0.61509
E101_512	-1.1263651	2.4057925	0.64151
E795_479	-1.9855316	1.641249	0.6
E348_783	-9.76142	-4.1328006	0.98239
E705_773	-5.5403833	-3.860508	0.96981
E841_740	-8.123639	-3.334434	0.9283
E253_633	-2.697044	-3.361908	0.79371
E519_528	-2.0722668	-4.0567164	0.66164
E592_134	11.328604	3.1340983	0.16604
E901_564	-0.25162604	-3.5079968	0.70692
E395_737	-8.395089	-3.147563	0.92453
E758_674	-8.473582	-2.796216	0.84528
E480_230	5.9028363	2.3391788	0.28679
E304_52	11.476504	3.180445	0.06289
E666_733	-9.271946	-3.7794254	0.9195
E541_472	1.7200476	-1.3688415	0.59119
E345_351	1.6996378	-2.767555	0.43899
E714_369	-0.40880594	2.1952944	0.46164
E66_691	-9.235029	-3.281878	0.86667
E50_666	-9.252393	-4.1250606	0.83522
E505_433	-0.5278825	-3.9580078	0.54214
E698_3	12.595198	3.4751208	0.00126
E706_564	-2.4937193	-3.812237	0.70692
E298_326	2.1811116	2.075723	0.40755
E12_250	4.5097556	1.3134274	0.31195
E410_260	2.9893928	1.0184356	0.32453
E323_520	0.97682047	-4.072559	0.65157
E989_617	-5.804402	-3.175176	0.77358
E178_290	2.2435415	1.8264447	0.36226
E458_594	-3.8085895	-3.4557896	0.74465
E476_247	3.9607792	1.65761	0.30818
E565_100	11.6032	2.7136838	0.12327
E4_656	-6.338357	-2.614425	0.82264
E120_762	-5.2396364	-3.2772026	0.95597
E954_127	9.279683	2.5957136	0.15723
E808_416	-0.59279305	2.2278051	0.52075
E902_716	-8.084701	-1.8669434	0.89811
E297_666	-5.601935	-0.4254216	0.83522
E694_296	2.7701669	-1.4346278	0.36981
E324_693	-6.3007045	-1.1764662	0.86918
E553_521	0.35131034	-3.968892	0.65283
E591_199	4.9496536	1.1820518	0.2478
E375_175	7.8896174	2.365188	0.21761
E322_215	5.2671614	1.4472346	0.26792
E847_634	-2.7694871	-2.9153264	0.79497
E616_362	4.0959077	1.2851626	0.45283
E449_775	-9.745979	-3.491684	0.97233
E950_259	4.4686656	0.7331917	0.32327
E916_306	3.0435677	-1.9004227	0.38239
E192_273	5.4096684	1.2078205	0.34088
E279_113	9.498861	2.995754	0.13962
E105_687	-6.8181877	-3.98096	0.86164
E936_421	2.7369545	1.2104404	0.52704
E387_283	7.3140984	2.2047248	0.35346
E67_580	-4.3729024	-0.3414027	0.72704
E213_280	1.9260225	2.127727	0.34969
E417_507	-1.3886241	2.0496478	0.63522
E952_693	-8.866351	-2.489887	0.86918
E156_338	0.9135177	2.3159223	0.42264
