	dim1	dim2	pt
E863_469	-1.6432015	-9.686498	0.9454545454545454
E583_280	-0.24104796	-0.95979434	0.5636363636363636
E915_287	0.35235387	-0.24137202	0.5777777777777777
E121_352	-1.0465925	-5.3507714	0.7090909090909091
E903_413	-0.9101303	-9.663204	0.8323232323232324
E421_354	-0.26354253	-7.2662725	0.7131313131313132
E649_266	-2.2013943	-1.3921759	0.5353535353535354
E797_239	-2.5045328	-1.3305264	0.4808080808080808
E624_407	-1.4587424	-7.6051846	0.8202020202020202
E323_169	0.7436729	4.6481214	0.3393939393939394
E185_144	-0.0488199	8.486767	0.2888888888888888
E699_232	-1.3714182	2.4217017	0.4666666666666667
E698_117	-0.6424786	8.726076	0.2343434343434343
E437_213	-0.8041518	2.5275762	0.4282828282828282
E774_396	-3.1399639	-9.385366	0.797979797979798
E259_81	0.10692882	10.413886	0.1616161616161616
E322_112	-0.42876098	6.471887	0.2242424242424242
E273_4	0.5894368	13.042412	0.006060606060606
E926_365	-1.0377516	-8.764934	0.7353535353535353
E875_323	-1.8067789	-5.895676	0.6505050505050505
E905_391	-1.5978426	-5.851645	0.7878787878787878
E403_133	-0.66615963	5.5037374	0.2666666666666666
E115_38	-0.008022177	11.881326	0.0747474747474747
E157_420	-2.3649354	-4.690472	0.8464646464646465
E428_243	-0.35694665	-0.15402935	0.4888888888888889
E88_112	0.29530156	7.9077992	0.2242424242424242
E632_379	-1.713006	-8.404873	0.7636363636363637
E387_143	1.4309626	8.78728	0.2868686868686869
E467_184	1.1163516	3.7841918	0.3696969696969697
E366_409	-1.946043	-10.013612	0.8242424242424242
E850_325	-1.5530646	-2.1859982	0.6545454545454545
E943_60	1.0112736	11.266491	0.1191919191919192
E474_389	-1.420037	-8.19173	0.7838383838383839
E950_452	-3.2400553	-11.888706	0.9111111111111112
E274_108	0.52047163	9.728743	0.2161616161616161
E811_344	-1.9658233	0.49760056	0.692929292929293
E731_130	-0.56735045	8.472166	0.2606060606060606
E242_308	-1.67323	-9.141408	0.6202020202020202
E173_140	-0.7334612	5.275322	0.2808080808080808
E852_329	-0.5473429	-5.331031	0.6626262626262627
E930_475	-1.2769942	-8.489415	0.9575757575757576
E571_369	-0.3556635	-7.528594	0.7434343434343434
E523_266	-2.15355	-0.04418156	0.5353535353535354
E287_23	-0.07015986	13.05382	0.0444444444444444
E857_120	0.7720092	8.841584	0.2404040404040404
E298_298	-1.2732786	-1.8590903	0.6
E577_408	-1.4710125	-5.422905	0.8222222222222222
E303_399	-3.024049	-11.415945	0.804040404040404
E582_272	-1.7039803	-0.92424613	0.5474747474747474
E261_94	-0.2600061	10.030498	0.1878787878787878
E723_150	0.42246085	4.610599	0.301010101010101
E629_263	-2.0190706	-5.1737056	0.5292929292929293
E591_199	-0.5068925	2.6178281	0.4
E708_116	-0.48089424	9.018569	0.2323232323232323
E148_369	-0.520757	-9.631952	0.7434343434343434
E309_290	-1.1928496	0.9899354	0.5838383838383838
E925_300	-1.2345853	-0.10851182	0.604040404040404
E61_253	-0.14545639	-4.960296	0.509090909090909
E138_377	-1.4662384	-9.230597	0.7595959595959596
E805_457	-0.9540917	-11.671618	0.9212121212121211
E253_325	-1.4258575	-3.6676726	0.6545454545454545
E54_148	0.37369567	4.5447617	0.296969696969697
E342_238	-1.8363384	-0.7327797	0.4787878787878787
E299_184	-0.15123177	2.165446	0.3696969696969697
E590_290	-1.3290825	-0.81140983	0.5838383838383838
E701_460	-3.1377978	-11.167853	0.9272727272727272
E904_139	-0.4434485	5.5354137	0.2787878787878788
E530_354	-2.2269428	-4.954732	0.7131313131313132
E999_337	-2.6202662	-3.5769658	0.6787878787878788
E155_229	-0.071454376	0.15035883	0.4606060606060606
E293_99	-0.06374848	9.811284	0.1979797979797979
E150_266	-2.1657186	-1.261319	0.5353535353535354
E450_70	0.74084425	10.608098	0.1393939393939394
E224_48	0.8342867	10.870969	0.0949494949494949
E740_443	-2.4582422	-12.419804	0.8929292929292929
E476_235	-1.5005713	0.74261177	0.4727272727272727
E198_290	-1.0852231	0.64939684	0.5838383838383838
E352_396	-2.8245764	-8.38501	0.797979797979798
E268_227	-0.51705045	3.492354	0.4565656565656565
E844_317	0.24290107	-6.032937	0.6383838383838384
E53_361	-2.7496724	-8.074882	0.7272727272727273
E433_1	0.5608294	13.13019	0.0
E510_139	0.10925002	6.830088	0.2787878787878788
E307_105	0.05871422	7.594233	0.2101010101010101
E775_86	0.25777525	10.555743	0.1717171717171717
E557_285	-2.1850858	-1.3704945	0.5737373737373738
E528_431	-2.5883088	-9.15685	0.8686868686868687
E874_446	-1.8389217	-11.792089	0.898989898989899
E520_163	0.5744806	4.2437663	0.3272727272727272
E369_278	-0.66518384	1.7732333	0.5595959595959596
E371_158	-0.5028144	4.847814	0.3171717171717171
E853_257	0.15849139	2.4906256	0.5171717171717172
E373_396	-0.33157387	-6.0001187	0.797979797979798
E781_236	-1.9633224	-0.64185756	0.4747474747474747
E712_133	-0.0076011405	7.5749316	0.2666666666666666
E376_19	-0.16866915	13.366487	0.0363636363636363
E986_269	-2.8547366	-2.4577112	0.5414141414141415
