	dim1	dim2	pt
E51_71	10.39318	-1.971324	0.08805
E844_604	-0.64291555	3.9884222	0.75849
E996_652	-6.448591	1.3974152	0.81887
E165_643	-8.333291	3.146827	0.80755
E354_377	0.39292714	3.3215172	0.47296
E31_331	-0.60730505	-2.864291	0.41509
E104_777	-10.037419	4.2759547	0.9761
E287_371	0.13400799	-2.3386743	0.46541
E846_195	6.6149955	-0.88383716	0.24403
E476_319	1.7902453	1.5354891	0.4
E33_790	-10.183908	4.4366574	0.99245
E723_320	2.3696842	0.17059219	0.40126
E981_518	-0.18508752	-2.1556175	0.65031
E472_429	0.75572175	3.1983263	0.53836
E730_666	-8.124582	2.7433403	0.83648
E842_775	-8.276376	4.341177	0.97358
E439_113	9.164257	-1.7397424	0.14088
E931_475	-2.533114	-2.780059	0.59623
E415_737	-8.629127	3.3049114	0.92579
E637_534	-3.1391928	-2.1061382	0.67044
E233_48	11.074153	-1.356988	0.05912
E36_35	11.253487	-1.2343389	0.04277
E831_794	-10.189385	4.4185505	0.99748
E429_128	8.968494	-0.9223984	0.15975
E995_553	-4.6812515	-2.0747228	0.69434
E751_514	-1.7398705	-3.0294597	0.64528
E121_745	-9.101359	4.052881	0.93585
E901_697	-7.445843	1.6855631	0.87547
E115_357	0.7049447	-1.8968596	0.4478
E261_573	-6.1885567	2.0681345	0.7195
E37_433	0.5694778	3.2236855	0.5434
E320_685	-6.585296	2.8054953	0.86038
E606_95	9.474795	-1.8216894	0.11824
E20_559	-1.8932912	3.8105075	0.70189
E710_711	-7.0030107	1.0251355	0.89308
E915_108	8.521512	-0.7070711	0.13459
E660_284	2.8722298	0.26441208	0.35597
E175_192	7.678419	-0.97495663	0.24025
E125_492	-2.0471487	3.8377626	0.61761
E62_302	1.8714982	-1.3573734	0.37862
E360_597	-4.158884	3.850321	0.74969
E886_346	1.7649778	-2.2256503	0.43396
E654_198	5.642717	-1.0615605	0.2478
E374_715	-8.972172	3.2028365	0.89811
E357_250	5.814195	-0.14093645	0.31321
E82_542	-2.2713065	-2.3962765	0.6805
E507_428	-1.327571	3.4664254	0.53711
E34_185	6.0970955	-1.0678418	0.23145
E206_668	-6.7588067	3.1465225	0.83899
E819_524	-3.35014	-2.702883	0.65786
E402_25	12.153343	-1.5859632	0.03019
E250_722	-8.084324	2.6281426	0.90692
E211_8	12.380549	-1.8461788	0.00881
E470_383	1.9461151	-0.6633536	0.4805
E316_325	2.833993	-1.0013324	0.40755
E603_282	3.5087738	-0.55799633	0.35346
E900_219	4.4538283	-0.6057427	0.27421
E449_643	-7.9299245	2.2111676	0.80755
E802_526	-4.1750336	-2.570824	0.66038
E536_486	-3.7062347	-2.5124912	0.61006
E12_761	-9.113539	3.2617106	0.95597
E39_733	-8.588033	3.8053057	0.92075
E488_598	-9.327752	2.686339	0.75094
E146_513	-4.6042585	-1.0745231	0.64403
E3_774	-10.529833	3.8601346	0.97233
E921_121	9.171406	-0.9615444	0.15094
E60_474	-3.3320098	-2.5774248	0.59497
E858_24	12.16667	-1.6346592	0.02893
E833_601	-6.751937	0.760258	0.75472
E144_562	-4.829374	-1.3253125	0.70566
E97_364	1.1095206	3.1597338	0.4566
E616_795	-6.72309	1.9346697	0.99874
E744_532	-4.9088593	3.7223709	0.66792
E926_161	7.0300417	-1.0397975	0.20126
E518_71	10.433481	-2.2256455	0.08805
E970_761	-7.4357114	2.9008954	0.95597
E497_121	10.095076	-1.5672773	0.15094
E275_580	-3.148689	-1.9496983	0.7283
E696_259	4.163267	-0.5052071	0.32453
E836_561	-1.823986	-2.503872	0.7044
E336_761	-9.73354	2.9092443	0.95597
E433_643	-5.8093057	-1.2637198	0.80755
E182_374	1.4530771	2.138826	0.46918
E535_791	-10.279404	4.2120333	0.99371
E945_684	-7.885717	4.0688767	0.85912
E79_111	9.358117	-1.928339	0.13836
E806_271	2.1013613	-0.05208138	0.33962
E746_155	7.872994	-1.3449885	0.19371
E803_750	-2.255465	4.226559	0.94214
E619_8	12.441462	-2.4810483	0.00881
E544_61	10.561232	-2.3805416	0.07547
E582_133	9.039541	-1.652031	0.16604
E538_593	-3.6951516	-2.162077	0.74465
E411_56	11.31846	-2.328797	0.06918
E853_408	0.13884704	-2.6039593	0.51195
E859_105	10.067206	-2.3071885	0.13082
E212_536	-4.455861	-0.80557394	0.67296
E682_197	4.8953156	-0.3315107	0.24654
E301_759	-8.074316	3.430076	0.95346
E441_726	-9.936794	3.9004068	0.91195
E903_216	6.0666566	-0.8266795	0.27044
E907_633	-6.6086197	3.7962015	0.79497
E758_310	1.0995772	-1.656941	0.38868
E292_327	2.3143084	-0.069435745	0.41006
E989_413	-1.236857	-2.2783656	0.51824
E247_725	-9.53167	4.1931763	0.91069
E732_200	7.174575	-0.8394704	0.25031
E560_537	-4.7910905	-1.8274299	0.67421
E716_764	-9.888083	4.373346	0.95975
E966_111	9.256188	-1.9806536	0.13836
E41_364	1.0033919	2.3961525	0.4566
E629_598	-5.597937	3.67719	0.75094
E752_575	-2.8527715	4.411623	0.72201
E475_288	2.9201462	-0.6799208	0.36101
E816_379	-1.1890624	-2.6385438	0.47547
E291_544	-1.6531242	4.187072	0.68302
E186_405	-1.2122483	-2.0204477	0.50818
E658_446	-0.40033284	4.2902293	0.55975
E204_610	-5.3089967	3.5166686	0.76604
E871_532	-2.073269	4.164447	0.66792
E664_454	-1.1705287	-2.5069482	0.56981
