	dim1	dim2	pt
E852_161	-3.8419325	3.3708665	0.19772
E522_177	-3.4264336	3.5995255	0.218
E919_348	4.6832285	4.5540123	0.43473
E996_116	-7.038294	1.6418601	0.14068
E808_708	7.1410236	7.3504257	0.891
E476_78	-6.951523	1.6473079	0.09252
E470_368	2.3556204	2.3789554	0.46008
E502_707	6.645351	-3.2857046	0.88973
E398_306	1.077619	2.264278	0.3815
E185_405	2.2052457	2.777891	0.50697
E228_295	0.27898592	2.4672503	0.36755
E922_344	3.753874	-0.1609566	0.42966
E531_5	-8.010166	-0.7751816	0.0
E9_654	6.851993	-2.6229584	0.82256
E558_491	4.9015613	5.258318	0.61597
E188_386	2.2727137	2.441838	0.48289
E170_703	6.876106	7.5168824	0.88466
E349_649	6.3601794	-3.4862795	0.81622
E588_591	-2.7415888	-4.0916996	0.74271
E846_160	-4.528052	2.6781278	0.19645
E148_346	1.6250149	0.89372015	0.43219
E270_554	-2.7878084	-3.6719637	0.69582
E928_272	0.038343582	2.298226	0.3384
E338_599	5.2903357	-2.1078894	0.75285
E806_170	-4.9272165	2.7780378	0.20913
E109_571	6.192774	6.9468546	0.71736
E317_203	-4.3579135	3.3167617	0.25095
E892_489	-1.5405152	-3.5726285	0.61343
E274_643	5.5727215	-2.7036958	0.80862
E115_166	-4.9860277	2.8463624	0.20406
E975_178	-3.5840452	3.6631987	0.21926
E23_645	7.058769	-3.1452644	0.81115
E668_330	2.0712283	3.0802395	0.41191
E529_466	5.1173644	5.553333	0.58428
E889_718	-2.7731187	-4.2922025	0.90368
E678_8	-8.048739	-0.68409306	0.0038
E576_408	1.9358798	2.7671065	0.51077
E870_505	-1.1203614	-3.041508	0.63371
E309_773	6.541104	7.845046	0.97338
E782_56	-7.5367103	0.44084534	0.06464
E38_102	-5.8915906	2.3448138	0.12294
E533_131	-4.504737	1.9540882	0.1597
E831_334	1.5949564	2.4040384	0.41698
E776_420	-0.6960421	-2.3272982	0.52598
E815_170	-4.92341	2.4301903	0.20913
E710_349	3.5462382	0.2385229	0.43599
E159_13	-8.127663	-0.52924496	0.01014
E315_124	-5.144461	2.1179233	0.15082
E459_572	6.6878343	-2.3973114	0.71863
E511_54	-7.51999	0.7618671	0.0621
E21_383	-0.25701505	2.1591868	0.47909
E419_115	-6.3807783	0.9584108	0.13942
E363_574	6.11213	-2.9112096	0.72117
E487_165	-4.016849	3.1150417	0.20279
E780_599	6.6466856	-3.6380854	0.75285
E179_752	7.456545	7.279331	0.94677
E989_535	6.4684052	6.7644362	0.67174
