	dim1	dim2	pt
E944_534	-5.0470304	4.1779127	0.66876
E148_661	-6.4806952	6.7254434	0.82811
E0_222	-1.208234	-1.9333341	0.27729
E861_553	7.0984287	4.4847255	0.6926
E594_625	-6.2860208	6.339936	0.78294
E304_794	-6.1924915	6.735697	0.99498
E286_87	-1.2575574	-7.5695753	0.1079
E695_578	-7.460806	4.901904	0.72396
E947_778	6.358743	4.8387313	0.97491
E739_321	-2.6214888	2.020206	0.40151
E505_784	7.269124	5.107657	0.98243
E731_91	-1.9043207	-7.7332296	0.11292
E224_329	-1.1639792	-1.0091026	0.41154
E815_760	6.6431613	5.1200047	0.95232
E197_82	-2.3585317	-8.080951	0.10163
E553_320	-2.5648596	1.7471819	0.40025
E581_3	-2.3010163	-10.514036	0.00251
E685_574	6.3935156	3.5066042	0.71895
E59_519	4.0398617	3.0229108	0.64994
E932_541	-6.7987566	4.755557	0.67754
E806_395	-2.9074848	2.1401145	0.49435
E375_604	-6.4266686	5.893373	0.75659
E567_107	-1.7631357	-6.991386	0.133
E655_469	-4.8168674	4.045795	0.5872
E969_476	5.4662876	3.774542	0.59598
E975_517	-6.503951	5.021688	0.64743
E147_88	-2.251235	-8.449044	0.10916
E136_65	-1.9815478	-8.584133	0.0803
E137_569	-6.8513064	5.4200068	0.71267
E575_87	-1.3691969	-7.149218	0.1079
E317_345	-3.468644	2.7357554	0.43162
E191_81	-2.3232164	-7.7703567	0.10038
E27_157	-0.49867025	-3.8902164	0.19573
E876_775	7.612291	4.2025437	0.97114
E263_56	-1.8522041	-8.898291	0.06901
E659_280	0.9715118	0.62182	0.35006
E66_61	-1.9978867	-9.017524	0.07528
E300_787	-6.893933	6.3904357	0.9862
E21_543	-4.166472	3.3082707	0.68005
E651_346	-2.0341096	1.4073073	0.43287
E436_219	-1.7010478	-1.7830279	0.27353
E67_630	6.0484176	3.8467052	0.78921
E273_581	6.730066	3.9027607	0.72773
E45_405	3.5338356	2.536054	0.5069
E46_109	-1.6238304	-6.5596824	0.13551
E346_396	-2.638137	1.7795656	0.49561
E962_339	-2.851664	1.6835402	0.42409
E301_507	-5.4936833	5.089401	0.63488
E253_698	-6.6848025	5.3609023	0.87453
E905_120	-1.7983696	-6.0813413	0.14931
E325_88	-1.4575549	-7.273265	0.10916
E970_531	5.4748	3.9271936	0.66499
E62_292	0.06514581	-1.3883103	0.36512
E442_488	-4.2560787	3.517419	0.61104
E297_243	-0.8141705	-2.6668575	0.30364
E70_227	-1.3773293	-3.753808	0.28356
E741_720	-7.0928097	5.900857	0.90213
E980_61	-2.2786014	-8.877133	0.07528
E890_735	-6.980562	6.518423	0.92095
E618_101	-1.6363976	-7.310264	0.12547
E863_443	-4.33965	3.6747131	0.55458
E295_328	0.029434748	-0.68009657	0.41029
E919_279	-0.398473	-0.23961455	0.34881
E476_430	4.593502	3.7678275	0.53827
E671_697	-7.7459617	5.3289995	0.87327
E853_342	-2.1157775	1.3635911	0.42785
E316_198	-1.4020867	-5.7056513	0.24718
E336_370	-2.121135	1.4129897	0.46299
E650_378	3.7891197	2.3282614	0.47302
E76_299	1.2210308	1.9102197	0.3739
E249_743	-7.2722716	5.112464	0.93099
E1_716	-7.348923	5.4225063	0.89711
E338_558	-6.4958334	4.780485	0.69887
E364_413	-1.8047464	0.7393814	0.51694
E623_791	6.181739	4.856262	0.99122
E234_232	-1.9267986	-1.1866839	0.28984
E237_459	-4.4799	4.575145	0.57465
E483_516	-6.0485253	4.902854	0.64617
E451_754	-6.616954	6.777491	0.94479
E424_346	-0.9131356	0.7718488	0.43287
E77_179	-0.51174	-3.6468554	0.22334
E934_345	1.6998196	1.2300092	0.43162
E337_237	-0.029510083	-0.7710214	0.29611
E241_734	-6.631715	5.698107	0.9197
E402_725	7.3636665	4.825446	0.90841
E811_369	-0.7551994	-1.1666299	0.46173
E955_250	-0.9354725	-1.9191946	0.31242
E886_700	-7.021509	6.5447836	0.87704
E324_292	-1.3155502	-0.60961336	0.36512
E879_725	7.5821357	4.2594366	0.90841
E682_386	-3.9365535	2.936595	0.48306
E443_470	4.3835773	3.1465423	0.58846
E826_301	-0.6376687	-0.30011612	0.37641
E104_583	6.4162965	4.230416	0.73024
E261_633	-5.9939523	6.251696	0.79297
E256_98	-1.8032914	-7.041301	0.12171
E591_16	-2.5056221	-10.293367	0.01882
E496_701	-6.859557	5.0413837	0.87829
E447_14	-2.4690108	-10.261039	0.01631
E113_252	-1.7865043	-1.5860696	0.31493
E974_452	5.0820394	3.3379078	0.56587
E532_327	-3.1081464	2.3585098	0.40903
E444_632	-6.7320952	5.6310825	0.79172
E477_1	-2.2855155	-10.539456	0.0
E262_60	-1.85766	-8.445719	0.07403
E124_446	-5.3475547	4.95113	0.55834
E662_708	-6.4164276	6.3918405	0.88708
E858_660	6.4250135	4.4172573	0.82685
E396_721	6.5484023	4.6472716	0.90339
E495_240	-1.5739466	-3.962747	0.29987
E993_146	-2.0259407	-6.776886	0.18193
E308_778	-6.6101933	5.862981	0.97491
E686_549	4.0225816	2.8167856	0.68758
E193_452	0.6351849	1.7129611	0.56587
E582_618	-5.5513434	5.235327	0.77415
E733_65	-2.2244372	-8.380397	0.0803
E88_170	-1.3659602	-4.418712	0.21205
E473_615	-7.837195	5.1254864	0.77039
E145_299	-0.85617703	-0.69102603	0.3739
E914_399	3.5707705	2.8058116	0.49937
E544_6	-1.9912858	-10.419059	0.00627
E504_173	-1.7195606	-3.9581342	0.21581
E759_525	-6.3749084	5.027142	0.65747
E637_389	3.5794878	2.4611793	0.48683
E441_145	-1.0586599	-5.770717	0.18068
E784_73	-1.7092462	-8.685317	0.09034
E247_283	-0.19657075	-1.3346076	0.35383
E622_297	-0.54760355	0.42063287	0.37139
E195_439	5.9113817	4.072923	0.54956
E464_737	-7.0943923	6.0629687	0.92346
E211_487	5.9719653	4.924594	0.60979
E3_798	-7.639627	5.7234144	1.0
E689_532	5.542888	3.5369356	0.66625
E359_656	-7.6056795	5.3781238	0.82183
E773_108	-1.9761442	-7.5122337	0.13425
E135_540	5.7070594	3.831552	0.67629
E792_401	3.8317046	3.0488384	0.50188
E721_700	-7.263326	6.039892	0.87704
