	dim1	dim2	pt
E466_261	-10.311056	0.43371233	0.1737967914438502
E50_514	-5.3367295	0.06834146	0.3429144385026738
E467_894	3.034735	-0.22329196	0.5969251336898396
E661_316	-8.623619	0.010906344	0.2105614973262032
E176_583	-3.8972092	0.09094543	0.3890374331550802
E149_1198	9.373367	0.008301931	0.8001336898395722
E325_521	-5.2051115	-0.36234558	0.3475935828877005
E393_538	-4.522366	0.3392425	0.3589572192513369
E206_789	-0.32057327	-0.6480672	0.5267379679144385
E851_1271	10.989774	0.063527964	0.8489304812834224
E817_1123	7.972302	-0.7931902	0.75
E131_1342	9.901979	-0.577795	0.8963903743315508
E292_3	-15.199048	-0.5856812	0.0013368983957219
E986_1410	13.100947	-0.475991	0.9418449197860964
E956_729	-2.119712	-0.18503998	0.4866310160427807
E237_791	0.666484	0.32449028	0.5280748663101604
E727_356	-9.734488	0.23370881	0.2372994652406417
E323_747	-0.8812175	-0.1331352	0.498663101604278
E530_971	1.7370738	-0.36699888	0.6483957219251337
E624_944	3.0475821	-0.81541836	0.6303475935828877
E452_1010	3.054783	-1.1841699	0.6744652406417112
E205_926	2.4921033	-0.19962141	0.6183155080213903
E997_16	-15.157154	-0.5844305	0.0100267379679144
E53_832	1.3470407	-0.46515548	0.55548128342246
E507_1056	5.29509	0.29292816	0.7052139037433155
E929_440	-8.32434	-0.48189205	0.2934491978609626
E223_1080	6.7392035	-0.41458428	0.7212566844919787
E47_201	-12.786975	0.39156678	0.1336898395721925
E783_1129	8.865933	-0.6911311	0.7540106951871658
E231_146	-13.352381	-0.73166287	0.0969251336898395
E204_164	-12.838343	-0.5535882	0.1089572192513369
E643_1481	13.554012	-1.0867443	0.9893048128342246
E577_550	-4.6613946	-0.10445485	0.3669786096256685
E860_1097	8.982735	-0.054058272	0.732620320855615
E855_1366	13.471237	-0.75220144	0.912433155080214
E274_398	-7.915475	-0.24064974	0.2653743315508021
E150_46	-15.035435	-0.97893447	0.0300802139037433
E547_811	-0.08560372	0.15441954	0.5414438502673797
E110_1020	6.041036	-0.051613655	0.6811497326203209
