	dim1	dim2	pt
E80_277	2.4346106	-0.18185724	0.3463
E743_130	8.120227	2.4811687	0.16186
E20_33	11.315001	3.038403	0.04015
E346_102	9.432228	2.3446233	0.12673
E709_632	-1.5604627	-6.505843	0.79172
E666_352	1.0548016	-2.4897926	0.4404
E470_252	1.3128107	-0.17438044	0.31493
E389_229	6.799854	1.3277326	0.28607
E126_338	2.1686513	0.6560338	0.42284
E212_111	9.682323	2.851865	0.13802
E481_451	0.56837755	-2.869286	0.56462
E492_218	4.4858336	0.7355768	0.27227
E41_783	-1.6535919	-8.393142	0.98118
E257_226	3.1243072	0.54047626	0.28231
E791_682	-1.5139335	-8.618622	0.85445
E107_561	-1.1491942	-6.682423	0.70263
E54_696	-6.0266705	6.123925	0.87202
E885_341	-0.7523108	2.1871598	0.4266
E410_209	5.676717	1.2867827	0.26098
E511_397	0.79898953	-3.281815	0.49686
E556_430	-1.0277213	-5.5352983	0.53827
E706_419	-2.4429204	3.2263892	0.52447
E886_779	-0.84621435	-8.28019	0.97616
E450_376	-0.8334753	1.5512007	0.47051
E680_168	7.002019	1.5365502	0.20954
E513_478	-0.13890423	-6.60423	0.59849
E643_175	7.2567143	1.3275696	0.21832
E923_652	-0.3597113	-7.4340076	0.81681
E249_99	9.69843	3.180013	0.12296
E39_119	9.1041155	1.9254173	0.14806
E579_284	3.6043181	0.21027164	0.35508
E115_537	-4.7126575	4.7219615	0.67252
E397_271	2.0391135	0.4943109	0.33877
E851_550	-3.762892	4.1435647	0.68883
E894_305	2.5547025	0.20152436	0.38143
E502_566	-0.48589063	-7.7667203	0.70891
E714_624	-6.3871818	5.323757	0.78168
E788_423	-1.4084529	1.8627449	0.52949
E395_300	2.3082805	-0.20202827	0.37516
E651_75	9.304969	2.873383	0.09285
E873_546	-2.1134908	-6.5169287	0.68381
E842_736	-1.7122344	-8.062219	0.92221
E493_788	-6.826868	5.278545	0.98745
E975_378	0.6163269	-3.2735202	0.47302
E97_221	6.1040497	1.5188259	0.27604
E250_398	-2.538481	3.2626622	0.49812
E79_511	-0.7567107	-5.4844794	0.6399
E427_673	-1.8076141	-8.162851	0.84316
E396_393	0.63525885	0.37892112	0.49184
E734_254	1.9846278	-0.009657434	0.31744
E795_571	-4.5694675	5.217504	0.71518
E963_583	-5.3774257	5.131553	0.73024
E95_211	4.9244556	0.9405571	0.26349
E452_144	6.7443113	2.3304055	0.17942
E424_644	-0.8632737	-7.571792	0.80678
E144_229	3.5567307	0.8460929	0.28607
E719_237	3.1312542	1.1697841	0.29611
E852_744	-6.2656226	5.7416115	0.93225
E535_656	-6.265664	6.079667	0.82183
E139_55	10.986682	3.2432704	0.06775
E995_479	0.26007193	-5.225506	0.59975
E945_332	-0.026423242	2.0628483	0.41531
E903_540	0.0135569675	-4.812763	0.67629
E317_95	9.016576	2.7485898	0.11794
E864_123	9.140715	2.2991009	0.15307
E621_718	-0.9469445	-7.798706	0.89962
E698_484	-1.8960522	2.7245324	0.60602
E482_386	-3.819947	4.9614506	0.48306
E598_652	-0.021005988	-6.5578246	0.81681
E308_163	8.158766	2.5899768	0.20326
E142_509	-0.62268364	-5.549357	0.63739
E805_622	-5.637094	5.6473145	0.77917
E248_381	0.15345451	0.19804773	0.47679
E175_691	-5.675025	6.083964	0.86575
E552_536	-1.3121347	-6.0140615	0.67127
E770_572	-5.6053934	5.3110237	0.71644
E102_566	-1.8089285	-7.0008125	0.70891
E259_505	-1.4132754	1.2812927	0.63237
E128_414	0.20757128	-3.5905533	0.51819
E440_335	-2.5171163	3.1347437	0.41907
E386_373	-2.9395626	3.5323904	0.46675
E874_235	4.177516	0.2590442	0.2936
E745_594	-0.42540902	-7.6890125	0.74404
E567_361	1.2213641	0.6765031	0.45169
E814_231	4.3190885	1.4315245	0.28858
E678_535	0.19070122	-5.920702	0.67001
E252_151	8.766804	1.8508368	0.18821
E173_214	2.525645	0.6926438	0.26725
E536_450	-0.67031795	-5.575253	0.56336
E287_194	4.871354	1.528999	0.24216
E920_243	4.6068254	1.3461494	0.30364
E465_266	6.513392	1.9280795	0.3325
E462_515	-5.052582	5.9870305	0.64492
E869_272	6.6832337	1.344733	0.34003
E988_302	4.0800653	1.2145692	0.37767
E703_100	9.879158	2.1051202	0.12422
E555_616	-0.9090636	-6.643214	0.77164
E746_436	-4.608039	4.3168454	0.5458
E140_305	4.248493	1.000447	0.38143
E739_303	1.0435374	-1.5633978	0.37892
E154_699	-5.3126984	4.8935857	0.87578
E211_453	-4.5105233	5.9661736	0.56713
E255_690	-5.497887	5.7711525	0.86449
E653_596	-0.6287851	-5.3166523	0.74655
E43_271	3.5930746	1.1199158	0.33877
E764_74	9.956452	2.752336	0.09159
E813_793	-0.75086385	-8.299012	0.99373
E695_86	9.493438	2.8428316	0.10665
E460_29	11.512979	3.142034	0.03513
E314_354	-0.34388456	0.75227123	0.44291
E51_474	-4.587627	4.7910795	0.59348
E141_692	-5.964546	5.715653	0.867
E774_567	-5.14682	4.232823	0.71016
E562_279	4.294642	0.05262264	0.34881
E846_4	11.6603365	3.4599013	0.00376
E417_98	9.102955	2.2745378	0.12171
E973_560	-0.7335219	-6.3012967	0.70138
E109_9	11.5972	3.435399	0.01004
E355_421	-2.6461987	3.3340917	0.52698
E344_752	-1.9162002	-8.280457	0.94228
E586_359	0.16166396	-3.948647	0.44918
E367_246	3.1006372	1.0056789	0.3074
E589_360	-0.64617497	2.2625105	0.45044
E191_629	-5.941213	4.815423	0.78795
E985_530	-1.3309176	-6.5346594	0.66374
E360_123	8.463482	2.6256547	0.15307
E691_391	0.25790986	-1.9815216	0.48934
E566_162	7.054278	2.1537251	0.20201
E642_768	-1.9117862	-7.953891	0.96236
E591_367	-0.42193964	2.2434914	0.45922
E670_84	10.068824	2.7685916	0.10414
E944_298	2.7332134	0.45386797	0.37265
E290_709	-1.8668598	-7.6439214	0.88833
E557_20	11.222662	3.5821643	0.02384
E702_781	-1.3427148	-8.23431	0.97867
E21_726	-1.4079992	-7.7579074	0.90966
E779_321	2.3256693	0.014174828	0.40151
E35_657	-1.2660949	-7.825507	0.82309
E620_622	-1.8826104	-7.548156	0.77917
E953_235	3.964062	1.753371	0.2936
E815_268	6.335678	1.6569376	0.33501
E789_361	1.2683798	-2.439941	0.45169
E748_324	1.2719086	-1.293228	0.40527
E342_171	5.799072	2.1070228	0.2133
E940_253	4.303015	1.853938	0.31619
E549_694	-5.9040637	5.294622	0.86951
E201_189	6.4360633	1.0374074	0.23588
E78_177	5.3951235	1.7049083	0.22083
E117_607	-0.61524725	-8.29965	0.76035
E755_694	-2.2083843	-7.804357	0.86951
E303_675	-5.8800387	6.2367363	0.84567
E503_472	0.2893912	-4.272688	0.59097
E631_562	-4.4493423	5.142115	0.70389
E833_299	3.5511007	-0.37712127	0.3739
E37_87	10.391412	2.4711044	0.1079
E157_87	10.367029	2.381117	0.1079
E505_698	-5.975227	6.0272446	0.87453
E776_353	-0.7875829	2.164228	0.44166
E508_701	-2.3204277	-7.853896	0.87829
E537_237	6.5373487	1.1585166	0.29611
E675_463	-3.7574883	4.6018705	0.57967
E129_566	-0.6470892	-6.877698	0.70891
E349_71	10.157482	2.9198976	0.08783
E145_377	0.8544057	-0.75998926	0.47177
E947_641	-4.7354975	4.534494	0.80301
E100_115	9.595074	2.186434	0.14304
E950_171	5.1568832	1.6773837	0.2133
E131_687	-1.9867847	-7.736375	0.86073
E28_777	-1.1274779	-8.902428	0.97365
E195_86	9.50462	2.5332463	0.10665
E522_788	-5.6111073	6.021866	0.98745
E169_571	-4.500499	5.3893685	0.71518
E861_17	11.457765	3.3565147	0.02008
E750_733	-6.195187	5.375286	0.91844
E247_317	1.7857809	0.58011323	0.39649
E749_440	-1.597775	-3.9289992	0.55082
E335_59	10.379887	3.610828	0.07277
E244_605	-5.8702188	5.202342	0.75784
E321_477	-5.2947073	4.7564425	0.59724
E532_270	1.3961374	-0.7954223	0.33752
E676_241	5.1592455	1.2858704	0.30113
E927_764	-1.3534297	-8.092804	0.95734
E868_771	-2.1943793	-7.663939	0.96612
