	dim1	dim2	pt
E890_156	4.3743644	8.23981	0.19245
E602_646	-4.9799976	-4.279881	0.80881
E805_121	5.4203296	8.857766	0.14843
E297_546	1.250314	-3.8154652	0.68302
E991_387	-1.422784	1.2944068	0.48302
E672_37	6.383896	9.465161	0.04277
E127_78	4.975063	9.011073	0.09434
E575_119	4.548367	7.2563014	0.14591
E842_96	4.742411	8.109138	0.11698
E340_678	-6.927459	-6.76409	0.84906
E744_445	1.1033293	-3.9375932	0.55597
E579_751	-6.033621	-7.199618	0.94088
E485_85	5.5741706	8.797064	0.10314
E616_90	6.302125	10.013833	0.10943
E735_751	-7.243439	-7.589539	0.94088
E14_319	2.2122667	2.3588345	0.39748
E438_156	5.660137	7.270574	0.19245
E726_728	-4.6946063	-6.192729	0.91195
E925_677	-7.0392723	-7.2260795	0.8478
E962_703	-6.1241403	-6.3299794	0.8805
E518_671	0.008059881	-4.4472537	0.84025
E441_397	2.8557851	-1.5394781	0.4956
E838_20	6.300872	10.24634	0.02138
E453_413	1.9464998	-2.6657364	0.51572
E827_190	5.7984366	7.561227	0.23522
E149_193	3.5554047	6.434576	0.23899
E888_392	-1.7768555	1.6785134	0.48931
E971_205	3.8233585	7.2375116	0.25409
E895_120	5.4033766	8.173707	0.14717
E989_576	-4.948819	-3.3493927	0.72075
E804_426	1.943814	-2.8482463	0.53208
E213_423	2.5596013	-2.786547	0.5283
E216_5	6.4034805	10.341375	0.00252
E850_44	5.6158047	9.634956	0.05157
E559_270	2.3229985	3.6812787	0.33585
E776_478	1.0236048	-3.600558	0.59748
E847_134	5.289741	6.934289	0.16478
E670_266	1.9490324	3.295014	0.33082
E260_389	0.7139984	0.9078132	0.48553
E821_712	-7.380831	-8.7570305	0.89182
E697_532	1.2293026	-3.470023	0.66541
E369_205	2.87662	4.893422	0.25409
E938_762	-8.591822	-9.082967	0.95472
E964_333	1.285946	2.6161947	0.41509
E704_30	6.94637	10.010528	0.03396
E430_603	-5.557221	-7.267219	0.75472
E967_60	5.5987453	9.48346	0.0717
E930_368	2.9068224	-0.2996401	0.45912
E973_773	-7.26637	-7.8448944	0.96855
E506_566	-3.681645	0.7160954	0.70818
E466_193	4.354379	6.1354914	0.23899
E541_158	4.734557	6.3187914	0.19497
E480_384	-2.2752593	1.7032684	0.47925
E45_280	0.18926889	3.5379422	0.34843
E1_94	5.285068	8.523054	0.11447
E374_121	4.6152415	9.027457	0.14843
E970_795	-6.153365	-6.735155	0.99623
