	dim1	dim2	pt
E752_235	-0.21501483	1.1887666	0.29182
E799_744	8.117084	0.28556553	0.93208
E873_449	-0.8192422	-5.6803064	0.56101
E410_730	-0.857773	-7.9024506	0.91447
E347_265	0.44037265	1.2986096	0.32956
E571_169	0.3474729	6.3412247	0.20881
E174_59	1.6934513	7.8265715	0.07044
E834_437	-2.533828	-0.13942587	0.54591
E392_229	0.39267892	3.7206116	0.28428
E312_384	-3.2553065	-0.21927896	0.47925
E965_615	1.6082314	6.2286644	0.76981
E491_324	-0.5809362	-2.038108	0.40377
E162_573	-0.70529246	-6.808032	0.71698
E311_499	0.9843887	-1.2540138	0.6239
E785_96	0.7828539	6.756162	0.11698
E247_796	-2.0300274	-7.538262	0.99748
E552_642	-7.1277666	1.3432466	0.80377
E704_631	-1.9043239	-6.7740235	0.78994
E243_636	-2.04262	-7.813377	0.79623
E488_136	0.99896616	6.0009627	0.1673
E319_681	-2.1522782	-7.723739	0.85283
E850_688	-6.8974595	1.4983417	0.86164
E524_548	-1.538307	-6.6285596	0.68553
E734_414	-0.9213099	-0.18639666	0.51698
E539_183	0.23129362	4.6601467	0.22642
E210_724	8.129925	-0.5899556	0.90692
E126_579	-6.526299	1.3866686	0.72453
E39_319	0.63972086	0.813373	0.39748
E796_187	0.34541363	4.936677	0.23145
E521_577	7.8897295	-1.2955766	0.72201
E177_502	6.271386	-0.41626236	0.62767
E554_51	1.910041	7.358933	0.06038
E906_438	-0.9088805	-5.3648887	0.54717
E51_710	-7.042716	1.4506087	0.88931
E992_423	-1.1449181	-6.0647945	0.5283
E318_730	8.363276	-0.10668351	0.91447
E967_112	1.1514325	7.6236787	0.13711
E944_268	0.105520256	1.8439565	0.33333
E602_241	0.3665848	1.2870336	0.29937
E530_375	2.6838634	-0.4127045	0.46792
E515_698	-7.0469275	1.3486817	0.87421
E678_664	-2.0339224	-6.734872	0.83145
E469_731	-7.6036973	1.0201975	0.91572
E390_93	0.5720287	6.6510453	0.11321
E884_767	8.202405	-1.3873558	0.96101
E42_312	-1.148798	0.65875053	0.38868
E709_356	-0.42483672	-2.0675316	0.44403
E800_428	2.4973562	-0.7867372	0.53459
E878_541	7.113488	-0.6984569	0.67673
E341_153	0.5238332	4.0075307	0.18868
E191_102	1.1012621	6.6539264	0.12453
E324_544	-6.247445	1.134306	0.6805
E506_650	-1.3436779	-8.005531	0.81384
E901_323	-0.47548196	0.5282496	0.40252
E572_774	8.024879	-0.06359629	0.96981
E683_49	1.9212651	7.429146	0.05786
E969_432	2.2938168	-0.39051655	0.53962
E846_43	2.163048	7.7588015	0.05031
E37_473	5.2927265	-0.7749317	0.59119
E48_641	-1.580356	-6.994245	0.80252
E661_53	1.788642	7.817292	0.06289
E509_463	6.3842273	-0.6211593	0.57862
E712_511	-6.8994546	0.36162338	0.63899
E566_524	-1.0639609	-6.1890993	0.65535
E215_326	-0.20727529	1.4405391	0.40629
E599_383	0.04679959	-1.5780427	0.47799
E514_700	-1.3739144	-7.5306916	0.87673
E643_147	0.7981428	6.872749	0.18113
E235_96	1.3752787	7.330147	0.11698
E325_732	-7.1424828	0.5455034	0.91698
E934_488	-4.0373554	0.22243308	0.61006
E503_393	-2.3351161	0.25534	0.49057
E496_750	8.261279	-0.85216385	0.93962
