	dim1	dim2	pt
E735_1179	-2.3078144	-8.747528	0.7871485943775101
E941_1048	-2.6318634	-6.343114	0.6994645247657296
E77_98	3.434995	12.737362	0.0635876840696117
E758_1408	-3.3735497	-12.134858	0.9404283801874164
E701_831	-0.8113685	-0.803507	0.5542168674698795
E626_1168	-1.7944937	-8.393935	0.7797858099062919
E724_1125	-2.1907718	-6.8398876	0.751004016064257
E991_512	0.707797	4.2081594	0.3406961178045515
E204_1218	-3.3375273	-11.789584	0.8132530120481928
E569_1009	-2.3684359	-8.041149	0.6733601070950469
E343_214	2.5990837	10.32474	0.1412315930388219
E489_978	-2.280513	-7.8523498	0.6526104417670683
E748_1281	-4.378801	-12.074021	0.8554216867469879
E115_348	1.2551639	8.230707	0.2309236947791164
E373_355	2.183509	8.186937	0.2356091030789825
E753_851	-0.40666792	-1.651333	0.5676037483266398
E910_1417	-3.6704247	-13.253137	0.9464524765729584
E535_741	0.0008579586	0.29557186	0.4939759036144578
E708_1326	-3.3536623	-13.167646	0.8855421686746988
E330_650	0.7896239	1.5666577	0.4330655957161981
E861_910	-1.2852907	-2.6886585	0.607095046854083
E750_1230	-1.9987049	-8.291496	0.821285140562249
E1_274	1.8808208	10.369136	0.1813922356091031
E825_726	-0.1617336	-0.5699676	0.4839357429718876
E248_1217	-3.7629027	-11.739592	0.8125836680053548
E819_434	1.2801127	7.460023	0.288487282463186
E47_52	3.4075873	13.62291	0.0327978580990629
E883_767	0.59316427	0.25234973	0.5113788487282463
E198_741	-0.7411644	-1.1358407	0.4939759036144578
E946_51	3.4146442	13.666626	0.0321285140562249
E473_1082	-2.0969317	-8.372909	0.7222222222222222
E408_989	-1.3705448	-5.4737477	0.6599732262382865
E305_769	0.32976657	0.90264946	0.5127175368139224
E583_1489	-4.122339	-14.037571	0.994645247657296
E251_1125	-2.3361757	-9.040418	0.751004016064257
E494_472	0.81989235	6.1643133	0.3139223560910308
E688_269	2.7701976	10.130745	0.1780455153949129
E223_1274	-3.2022064	-11.001761	0.8507362784471219
E142_1107	-2.8009565	-8.626308	0.7389558232931727
E323_107	3.639228	12.716838	0.0696117804551539
E169_188	2.8055632	11.620649	0.1238286479250334
E88_1333	-3.6396894	-11.049518	0.8902275769745649
E628_88	3.2021902	13.1137085	0.0568942436412315
E384_720	0.4868032	0.87971586	0.4799196787148594
E773_359	2.153164	8.545008	0.2382864792503346
E370_150	3.5532556	12.244205	0.0983935742971887
E531_390	1.1762735	7.0255775	0.2590361445783132
E834_851	0.45322815	-0.6657405	0.5676037483266398
E482_1455	-4.060801	-12.570806	0.9718875502008032
E265_869	-1.2090144	-3.910474	0.5796519410977242
E200_1037	-0.55623865	-4.0811024	0.6921017402945113
E329_931	-0.63122237	-2.2017233	0.6211512717536813
E412_1139	-2.0217001	-8.153229	0.7603748326639893
E938_817	-0.42577258	-2.1448028	0.5448460508701473
E978_1386	-3.4245586	-10.746093	0.92570281124498
E848_219	2.0208635	10.726183	0.144578313253012
