	dim1	dim2	pt
E125_1299	10.968056	0.5024454	0.8670674682698731
E551_925	2.2830913	-0.0057976414	0.6172344689378757
E676_1272	9.711955	-0.47343335	0.8490313961255845
E879_369	-8.351796	-0.6475758	0.2458249832999332
E666_10	-14.572526	-0.20764036	0.0060120240480961
E561_37	-14.256076	-0.4612928	0.0240480961923847
E390_800	-0.45974943	0.77409804	0.5337341349365398
E364_862	0.47819048	0.08624228	0.5751503006012024
E288_1456	13.4423485	0.91705185	0.9719438877755512
E692_744	-0.9232428	-0.35788348	0.4963259853039412
E593_1105	8.740772	0.9466529	0.7374749498997996
E320_184	-12.967153	0.027279034	0.1222444889779559
E527_697	-1.7430028	0.28031865	0.4649298597194389
E576_445	-7.2732806	0.42842963	0.2965931863727455
E990_286	-10.832135	-0.0095374575	0.1903807615230461
E649_177	-12.60642	-0.4284685	0.117568470273881
E886_1139	8.598455	0.42678538	0.760187040748163
E386_27	-14.327471	0.13352239	0.0173680694722778
E405_925	3.233955	-0.2196299	0.6172344689378757
E378_1112	4.9646173	-0.082600445	0.7421509686038744
E336_1383	12.415187	-0.15912338	0.9231796927187708
E798_326	-9.110373	-0.14340036	0.2171008684034736
E785_905	5.1286902	-0.1777773	0.603874415497662
E506_1276	8.846977	0.8097533	0.8517034068136272
E350_444	-5.945772	-0.010475709	0.2959251837007348
E421_432	-7.373916	-0.31083876	0.2879091516366065
E384_601	-4.099652	-0.49616927	0.4008016032064128
E191_1047	5.949358	0.28962526	0.6987307949231797
E397_221	-12.557161	0.04672608	0.1469605878423513
E28_841	2.8083105	0.64143157	0.561122244488978
E43_589	-1.47064	0.738585	0.3927855711422846
E513_382	-9.025977	0.041091252	0.2545090180360721
E38_861	1.1384909	0.20753993	0.5744822979291917
E833_1386	11.900831	0.42509574	0.9251837007348028
E928_147	-12.63335	-0.0038078097	0.0975283901135604
E263_890	1.4577566	-0.063578345	0.5938543754175016
E470_47	-13.959346	0.1468958	0.0307281229124916
E10_58	-13.979052	-0.61900914	0.0380761523046092
E358_476	-6.4489646	-0.30320552	0.3173012692050768
E150_1491	12.907134	1.0134954	0.9953239812959253
E885_582	-5.858395	0.13869947	0.3881095524382097
