	dim1	dim2	pt
E185_651	-5.7297173	3.8463116	0.8194444444444444
E3_286	1.5610441	-5.7973056	0.3585858585858585
E566_588	-7.1585956	-0.5712546	0.73989898989899
E255_456	-5.7983937	-3.8660076	0.5732323232323232
E989_65	0.17694259	4.9478908	0.0795454545454545
E439_692	-5.7308865	3.0771742	0.8712121212121212
E771_613	-3.9276326	-5.7660537	0.7714646464646465
E602_552	-5.9301634	-5.054913	0.6944444444444444
E987_214	4.1785	-0.6822325	0.2676767676767677
E339_195	2.9806614	4.2814627	0.2436868686868686
E956_102	2.1116629	2.7540414	0.1262626262626262
E610_41	-2.3610094	6.226706	0.0492424242424242
E910_672	-6.913636	0.7612397	0.8459595959595959
E312_766	3.0482552	4.9429727	0.9646464646464646
E49_733	-3.9944372	4.5371475	0.922979797979798
E94_589	-5.506736	-4.9678845	0.7411616161616161
E903_166	3.387411	2.305232	0.207070707070707
E137_661	-8.3430605	-0.3124508	0.8320707070707071
E706_286	3.0387876	-5.495085	0.3585858585858585
E753_559	-7.2323327	-3.4002352	0.7032828282828283
E218_628	-3.7953207	4.4080606	0.7904040404040404
E273_447	-5.0483265	-5.3087707	0.5618686868686869
E859_746	-7.1763806	-1.0583001	0.9393939393939394
E560_576	-7.7338815	-0.26015148	0.7247474747474747
E358_580	-6.7574406	2.7948146	0.7297979797979798
E597_679	-6.4613748	2.0930202	0.8547979797979798
E880_9	-1.7239187	6.8686457	0.0088383838383838
E349_378	-2.2726042	-5.100795	0.4747474747474747
E900_189	1.4399035	-3.7912803	0.2361111111111111
E34_421	3.7151368	-4.9158025	0.5290404040404041
E424_133	2.753891	3.1539133	0.1654040404040404
E545_599	-6.421264	-4.2302284	0.7537878787878788
E824_625	-6.523052	-2.8184288	0.7866161616161617
E512_556	-5.941788	1.7170205	0.6994949494949495
E571_315	-0.057762127	-6.2088003	0.3952020202020202
E573_103	2.1256247	3.5717506	0.1275252525252525
E342_284	1.4314586	-4.440652	0.3560606060606061
E574_333	-3.7190003	-5.069882	0.4179292929292929
E325_156	2.761766	-2.1390266	0.1944444444444444
E838_754	-7.735442	-0.79201657	0.9494949494949496
E338_710	-0.8169848	4.0940475	0.8939393939393939
E773_611	-0.13482146	4.7979364	0.7689393939393939
E776_282	3.350034	-3.369929	0.3535353535353535
E867_692	-7.2779155	2.2476034	0.8712121212121212
E143_35	-1.3679312	5.9860024	0.0416666666666666
E539_706	-8.292209	-0.18367428	0.8888888888888888
E476_701	-6.2390184	1.9878166	0.8825757575757576
E105_731	-1.7954539	4.28782	0.9204545454545454
E953_684	-5.717393	2.4525821	0.8611111111111112
E721_302	1.0873963	-4.8096824	0.3787878787878788
E961_38	-1.2562053	6.0885887	0.0454545454545454
E593_483	-6.3920116	-4.0205626	0.6073232323232324
E284_41	-0.3203229	5.5958295	0.0492424242424242
E158_346	0.10509715	-5.752549	0.4343434343434343
E538_465	-1.5624398	-6.340461	0.5845959595959596
E537_387	-4.30023	-5.4592714	0.4861111111111111
E936_289	0.3513416	-5.2332344	0.3623737373737373
E393_389	2.8482802	-5.1475325	0.4886363636363636
E509_759	-5.530734	4.2695575	0.9558080808080808
E472_748	-6.5759335	0.19766818	0.941919191919192
E287_49	-0.91963893	6.3263516	0.0593434343434343
E781_647	-6.549278	-4.9269123	0.8143939393939394
E918_682	-5.561496	-3.5363655	0.8585858585858586
E80_54	0.15814157	4.9724674	0.0656565656565656
E645_322	3.71873	-4.020063	0.404040404040404
E705_454	-1.9186779	-5.3098545	0.5707070707070707
E109_579	-0.09087767	-6.4423013	0.7285353535353535
E278_83	1.8709704	3.6047592	0.1022727272727272
E379_304	2.2209818	-3.7029972	0.3813131313131313
E56_368	4.2323856	-0.0493101	0.4621212121212121
E331_570	-6.6837773	-1.0827254	0.7171717171717171
E406_216	3.215953	-3.2233415	0.2702020202020202
E761_205	2.5536106	-3.3384345	0.2563131313131313
E534_703	-6.4351935	-0.4087329	0.88510101010101
E188_519	-5.8519382	-4.7251716	0.6527777777777778
E666_620	-5.435015	3.0493593	0.7803030303030303
E196_720	1.3546019	5.313592	0.9065656565656566
E114_748	-7.389473	2.4034832	0.941919191919192
E810_21	-1.8584957	6.0685034	0.0239898989898989
E310_370	-2.7836497	-5.5251703	0.4646464646464646
E194_241	4.6989164	-2.3703878	0.3017676767676767
E42_647	-7.5526257	-0.015875975	0.8143939393939394
E43_573	-6.1217327	1.4200654	0.7209595959595959
E731_232	2.0214288	-5.4382253	0.2904040404040404
E528_504	-6.5360346	-2.0862014	0.6338383838383839
E577_356	1.1320417	-4.713753	0.4469696969696969
E241_166	3.5070581	-0.62855214	0.207070707070707
E963_340	-3.5057263	-5.454789	0.4267676767676767
E14_93	0.6810346	4.0022798	0.1148989898989899
E65_140	3.0969086	2.0529044	0.1742424242424242
E224_552	-5.1623697	3.1138868	0.6944444444444444
E683_719	-4.4978137	4.1267004	0.9053030303030304
E608_46	-0.82131934	5.778501	0.0555555555555555
E611_213	2.8133798	-5.3216333	0.2664141414141414
E367_93	2.5218456	2.2222185	0.1148989898989899
E651_247	3.3388703	-3.6981812	0.3093434343434343
E483_440	-0.3657366	-5.9270487	0.553030303030303
E464_520	-8.62163	-0.16344836	0.6540404040404041
E519_441	-1.5437651	-5.3221536	0.5542929292929293
E361_121	3.4967043	1.1647853	0.1502525252525252
E463_405	-1.643845	-6.8123536	0.5088383838383839
E799_630	-6.7965927	1.1830852	0.7929292929292929
E629_752	2.224111	5.0097933	0.946969696969697
E540_789	1.4536996	3.836391	0.9936868686868688
E978_165	3.0632155	1.9224812	0.2058080808080808
E314_566	-7.3988414	-3.2380776	0.7121212121212122
E777_563	-6.795169	-0.43156204	0.7083333333333334
E392_176	3.2484481	-0.96120775	0.2196969696969697
E243_343	-1.0586387	-5.5277295	0.4305555555555556
E271_224	3.4657283	1.8132166	0.2803030303030303
E951_72	-0.3037795	5.8919477	0.0883838383838383
E64_156	2.9515584	3.5425737	0.1944444444444444
E179_92	0.38049808	4.8257437	0.1136363636363636
E116_215	3.8241484	-1.1504308	0.2689393939393939
E835_705	-8.400513	-0.71758884	0.8876262626262627
E525_269	2.3621173	-4.50265	0.3371212121212121
E323_684	-5.56446	3.721274	0.8611111111111112
E272_339	-2.7470467	-6.205018	0.4255050505050505
E982_428	-6.289213	-5.454556	0.5378787878787878
E450_303	3.4970741	-2.8786936	0.380050505050505
E449_24	-1.0735704	6.4683013	0.0277777777777777
E531_682	-2.2773018	3.8710093	0.8585858585858586
E800_357	-1.5010575	-5.61604	0.4482323232323232
E39_516	-6.914867	-3.6816165	0.648989898989899
E474_379	-2.3158987	-5.597594	0.476010101010101
E979_602	-8.044896	0.17807521	0.7575757575757576
E916_466	-4.417909	-5.0542855	0.5858585858585859
E496_33	-0.94171387	6.80896	0.0391414141414141
E471_640	-5.467147	2.7369127	0.8055555555555556
E117_445	-7.088493	-2.4417238	0.5593434343434344
E823_763	-4.362967	4.3318343	0.960858585858586
E404_136	3.2567334	3.3613274	0.1691919191919192
E782_37	-1.5064098	5.698677	0.0441919191919191
E378_452	-3.64192	-6.2056766	0.5681818181818182
E165_769	-2.948233	4.424077	0.9684343434343434
E654_152	2.1757882	3.1338995	0.1893939393939394
E332_422	-6.438428	-4.638492	0.5303030303030303
E70_608	-7.416637	1.0506555	0.7651515151515151
E684_540	-6.6354733	-2.0574157	0.6792929292929293
E568_246	2.7055802	-2.6036694	0.308080808080808
E977_36	-0.29524618	6.1667724	0.0429292929292929
E89_365	-2.7861335	-5.726536	0.4583333333333333
E319_163	4.1562047	2.0729892	0.2032828282828283
E837_344	2.9486055	-4.3266387	0.4318181818181818
E932_51	-0.43286562	5.655961	0.0618686868686868
E803_373	0.28480336	-6.5299816	0.4684343434343434
E873_661	-7.5849333	0.05727252	0.8320707070707071
E562_722	-6.517754	3.375759	0.9090909090909092
E591_283	3.5191593	-3.1804485	0.3547979797979798
E854_631	-5.997708	2.5926733	0.7941919191919192
E258_454	-1.6715199	-7.056244	0.5707070707070707
E857_712	-5.0459332	4.663223	0.8964646464646465
E429_286	4.378947	-1.4661818	0.3585858585858585
E946_721	-3.082003	4.6738534	0.9078282828282828
E146_785	-5.602067	4.243993	0.9886363636363636
E58_318	-0.20601556	-5.536064	0.398989898989899
E766_578	-6.761036	-4.349087	0.7272727272727273
E764_461	-2.4133828	-5.9969296	0.5795454545454546
E480_644	-7.5804067	-1.8713526	0.8106060606060606
E676_212	3.5489147	-3.5700712	0.2651515151515151
E876_611	-5.323588	3.61928	0.7689393939393939
E414_431	0.09820465	-5.6614623	0.5416666666666666
E588_366	0.284442	-6.129872	0.4595959595959596
E497_280	2.5664678	-4.7591424	0.351010101010101
E357_514	-4.4762588	-5.7989454	0.6464646464646465
E905_533	-5.1238747	-5.63901	0.6704545454545454
E646_183	3.2800214	2.8411465	0.2285353535353535
E861_384	3.8402932	-2.6852708	0.4823232323232323
E589_663	-7.256719	1.2171344	0.8345959595959596
E148_778	-0.863586	4.039412	0.9797979797979798
E855_525	-5.547288	-4.343254	0.6603535353535354
E870_794	1.2440354	5.3355045	1.0
E624_635	-7.937936	1.0291016	0.7992424242424242
E203_560	-7.0770073	3.4737532	0.7045454545454546
E266_345	-2.077071	-6.1517043	0.433080808080808
E327_334	0.61423546	-4.693939	0.4191919191919191
E972_228	3.8067994	2.2453668	0.2853535353535353
E868_368	-2.8189178	-6.7941575	0.4621212121212121
E136_770	-3.5593567	4.635071	0.9696969696969696
E198_308	3.7363648	-2.2580342	0.3863636363636363
E680_135	2.731621	2.0836673	0.1679292929292929
E856_687	-6.702553	1.9873719	0.86489898989899
E581_517	-5.745537	-3.6312575	0.6502525252525253
E949_413	-7.582511	-0.38722277	0.5189393939393939
E798_5	-1.7479167	6.810359	0.0037878787878787
E60_570	-7.0734887	1.5425012	0.7171717171717171
E881_236	3.6662076	0.17661478	0.2954545454545454
E914_390	-4.2825336	-6.736611	0.4898989898989899
E999_719	2.5586023	5.325639	0.9053030303030304
E552_780	-4.9166822	3.8414247	0.9823232323232324
E88_53	-1.3307906	5.641505	0.0643939393939393
E757_546	-7.693416	-0.03349928	0.6868686868686869
E111_650	-6.795012	1.5999999	0.8181818181818182
E939_767	-3.872081	4.6437774	0.9659090909090908
E467_486	-3.7131443	-6.1698027	0.6111111111111112
E157_540	-8.132762	-1.4787722	0.6792929292929293
E12_643	-7.345439	-0.7625524	0.8093434343434344
E510_25	-1.2345237	6.827138	0.029040404040404
E843_149	2.8327644	2.081429	0.1856060606060606
E401_525	-5.972558	-2.9340434	0.6603535353535354
E971_190	3.9257653	1.311077	0.2373737373737373
E541_414	-0.86556053	-6.2471604	0.5202020202020202
E448_753	-6.428821	3.727075	0.9482323232323232
E652_747	-7.0712953	0.7494077	0.9406565656565656
E578_640	-7.655551	-2.4490676	0.8055555555555556
E101_317	-2.0275323	-5.6750774	0.3977272727272727
E303_372	-7.1537447	-2.207989	0.4671717171717172
E796_74	1.1453254	4.441031	0.0909090909090909
E313_181	1.6042223	4.0388103	0.226010101010101
E996_49	-1.1205333	5.542225	0.0593434343434343
E687_179	4.4398685	0.9918884	0.2234848484848484
E277_563	-6.10992	-3.1706095	0.7083333333333334
E447_790	2.8566482	4.66385	0.9949494949494948
E200_312	2.3548274	-3.2338717	0.3914141414141414
E296_441	-4.438707	-6.3500013	0.5542929292929293
E851_106	2.023825	2.332217	0.1313131313131313
E251_544	-6.980928	-1.021293	0.6843434343434344
E828_362	3.9633172	-3.9217916	0.4545454545454545
E621_767	1.4120018	5.4029713	0.9659090909090908
E145_586	-8.09733	-0.59580785	0.7373737373737373
E613_483	-1.8389279	-7.326779	0.6073232323232324
E397_150	2.9752088	3.913452	0.1868686868686868
E974_439	-5.6307034	-4.021711	0.5517676767676768
E668_452	-6.7503657	-2.8770692	0.5681818181818182
E681_514	-7.733971	-3.045663	0.6464646464646465
E85_391	-2.0392175	-6.586174	0.4911616161616162
E751_2	-1.5215898	6.969882	0.0
E637_41	-0.72205037	5.889128	0.0492424242424242
E212_695	-8.204098	0.75980103	0.875
E688_84	-0.0024315612	5.389123	0.1035353535353535
E187_681	-7.2818975	-1.0132126	0.8573232323232324
E813_556	-7.743314	1.4653662	0.6994949494949495
E710_203	4.058261	-0.5539526	0.2537878787878788
E844_618	-4.9125857	3.8924508	0.7777777777777778
E260_496	-5.4939275	-3.9268436	0.6237373737373737
E384_736	-1.852533	4.3244133	0.9267676767676768
E388_277	3.4231613	1.0175705	0.3472222222222222
E380_263	2.0373228	-4.1383777	0.3295454545454545
E915_580	-6.8258743	-0.059375055	0.7297979797979798
E662_578	-3.8182607	4.6487207	0.7272727272727273
E960_430	-6.8662353	-3.4708836	0.5404040404040404
E162_198	4.1950803	1.2200193	0.2474747474747475
E315_221	3.445195	4.219761	0.2765151515151515
E516_405	-3.8943803	-5.458778	0.5088383838383839
E698_244	3.2819796	-3.862128	0.3055555555555556
E769_197	3.0334094	-1.8910571	0.2462121212121212
E970_82	-0.5142151	5.3912373	0.101010101010101
E18_103	1.4074914	3.257471	0.1275252525252525
E216_295	4.305268	-3.15451	0.369949494949495
E108_622	-7.04084	0.52694976	0.7828282828282829
E465_27	-1.108277	6.3895493	0.0315656565656565
E113_743	-4.809296	3.9781597	0.9356060606060606
E4_362	-0.9658367	-5.3929887	0.4545454545454545
E795_174	3.1902013	-0.4310829	0.2171717171717171
E888_104	2.972082	2.9551384	0.1287878787878787
E853_255	3.7745261	-0.27700168	0.3194444444444444
E704_662	-6.830827	-4.966264	0.8333333333333334
E462_8	-1.3006998	6.772084	0.0075757575757575
E417_93	2.4647067	2.092536	0.1148989898989899
E217_628	-4.5738144	4.252164	0.7904040404040404
E150_188	3.2812307	-1.1375817	0.2348484848484848
E370_352	-2.463536	-6.7394805	0.4419191919191919
E627_102	2.853024	1.7215028	0.1262626262626262
E986_112	3.0963337	2.503101	0.1388888888888889
E411_506	-6.976886	0.863538	0.6363636363636364
E263_456	-3.2807074	-6.4478602	0.5732323232323232
E791_565	-5.957137	3.323215	0.7108585858585859
E316_62	-1.5383286	5.587058	0.0757575757575757
E780_40	-1.2763866	5.8148713	0.0479797979797979
E508_665	-3.3333914	5.048903	0.8371212121212122
E617_365	2.9749336	-4.5796566	0.4583333333333333
E863_715	-6.706856	0.58257204	0.9002525252525253
E298_654	-8.351003	-0.9858901	0.8232323232323232
E491_295	3.364037	-3.8170443	0.369949494949495
E926_348	-2.239101	-7.0322886	0.4368686868686868
E44_786	-7.6255126	2.5602956	0.98989898989899
E377_359	-1.8105443	-5.854827	0.4507575757575757
E400_21	-1.7625467	6.111153	0.0239898989898989
E812_204	1.9812359	-4.3149614	0.255050505050505
E789_759	2.972302	4.7333527	0.9558080808080808
E335_329	2.1368911	-5.91427	0.4128787878787879
E778_106	2.8838224	2.684474	0.1313131313131313
E254_156	2.8432596	3.542373	0.1944444444444444
E161_189	3.986047	1.7179887	0.2361111111111111
E582_181	2.8755505	1.2375433	0.226010101010101
E73_577	-6.5642858	3.3878627	0.726010101010101
E129_512	-5.987367	-3.1139355	0.6439393939393939
E176_308	2.5235124	-4.3962307	0.3863636363636363
E944_245	3.693509	-3.3366897	0.3068181818181818
E229_451	-6.1710877	-4.18999	0.5669191919191919
E38_500	-8.215147	-0.9902211	0.6287878787878788
E68_436	-3.3886256	-6.9913797	0.547979797979798
E841_223	4.054436	-2.4437146	0.279040404040404
E801_453	3.5936737	-3.0379162	0.5694444444444444
E604_341	-0.42336273	-5.7673297	0.428030303030303
E238_400	1.8036497	-6.008063	0.5025252525252525
E77_214	2.933572	-3.1121204	0.2676767676767677
E649_314	2.0097983	-5.0245795	0.3939393939393939
E930_673	-3.8303494	4.9094014	0.8472222222222222
E151_41	-0.42877874	6.096248	0.0492424242424242
E351_152	2.3996325	4.9326134	0.1893939393939394
E901_270	1.860583	-4.0291305	0.3383838383838384
E701_90	3.4767175	2.858189	0.1111111111111111
E767_727	-5.613078	2.3436818	0.9154040404040404
E564_722	-6.7671165	-4.676194	0.9090909090909092
E63_479	-6.3068423	-3.379118	0.6022727272727273
E495_585	-5.258638	-5.493669	0.7361111111111112
E897_325	3.8627195	-3.7116606	0.4078282828282828
E128_467	-4.399924	-5.2108493	0.5871212121212122
E262_273	3.4211342	4.2181387	0.3421717171717172
E740_742	2.188852	4.852946	0.9343434343434344
E48_442	-4.7867756	-4.535626	0.5555555555555556
E907_264	2.7045732	-3.1217475	0.3308080808080808
E547_391	1.8102065	-5.322544	0.4911616161616162
E47_569	-6.8258433	-2.571677	0.7159090909090909
E980_301	2.7535067	-4.7144136	0.3775252525252525
E648_183	3.0975199	-1.7234583	0.2285353535353535
E432_743	-0.62780946	4.095815	0.9356060606060606
E427_350	0.3177782	-6.8840284	0.4393939393939394
E232_608	-6.9747844	2.5099344	0.7651515151515151
E11_12	-1.5360143	6.5345583	0.0126262626262626
E723_563	-6.8007884	-1.100542	0.7083333333333334
E126_282	1.2839547	-4.311133	0.3535353535353535
E53_455	-6.9677725	-4.7282724	0.571969696969697
E0_323	3.6786904	1.0287309	0.4053030303030303
E10_102	3.0206017	1.4141936	0.1262626262626262
E337_100	2.8280156	2.5861464	0.1237373737373737
E864_767	-6.0283737	4.024144	0.9659090909090908
E815_466	-5.955295	-4.875362	0.5858585858585859
E365_628	-6.6262355	3.0872545	0.7904040404040404
E530_64	-1.6574385	6.3552203	0.0782828282828282
E363_174	3.306458	-0.123481214	0.2171717171717171
E83_627	-5.9326754	3.796993	0.7891414141414141
