	dim1	dim2	pt
E118_338	-0.931037	5.5913043	0.424968474148802
E644_721	-4.7257886	-2.5505266	0.9079445145018916
E180_16	-1.1280589	-7.0735364	0.0189155107187894
E368_630	-4.910251	2.7507489	0.7931904161412359
E36_196	6.521709	0.1567499	0.2459016393442623
E846_154	3.5733068	-4.79634	0.1929382093316519
E922_243	6.542601	3.0969734	0.3051702395964691
E280_327	0.6326076	5.044413	0.4110970996216898
E109_80	-2.043534	-6.2149553	0.0996216897856242
E42_274	5.4524746	-1.3363492	0.3442622950819672
E75_142	3.6413646	-3.6854196	0.1778058007566204
E877_778	1.9882258	-6.5346045	0.9798234552332912
E695_77	1.8998282	-4.8659577	0.0958385876418663
E103_497	1.9703767	5.167023	0.6254728877679697
E257_339	1.3496823	5.7362633	0.4262295081967213
E826_294	5.6337223	2.7005446	0.3694829760403531
E7_465	3.0071442	5.09846	0.5851197982345523
E331_279	5.5676975	2.6106563	0.3505674653215637
E276_323	3.8062482	4.311618	0.4060529634300126
E398_536	-0.9589106	5.1702633	0.6746532156368222
E555_65	-0.047459636	-6.1042933	0.0807061790668348
E526_225	4.5112004	-3.2260652	0.2824716267339218
E310_741	-2.663276	-3.863329	0.9331651954602774
E939_491	-3.3236234	3.7763927	0.617906683480454
E696_449	4.249069	3.4456556	0.5649432534678437
E49_38	-0.5712523	-6.3596973	0.0466582597730138
E203_510	-5.930549	-0.055358965	0.6418663303909206
E662_588	-2.1701517	-4.027489	0.7402269861286255
E666_62	1.4695545	-5.0869956	0.0769230769230769
E901_328	3.4345634	4.2572994	0.4123581336696091
E379_487	-3.0506074	4.0495725	0.6128625472887768
E153_466	-2.085545	5.7392206	0.5863808322824716
E807_780	-4.2431784	1.074968	0.9823455233291298
E539_717	-5.818779	1.8763663	0.9029003783102144
E522_542	-4.8940377	-1.7398922	0.682219419924338
E166_147	6.649113	-1.7657961	0.1841109709962169
E726_406	4.205394	4.445839	0.510718789407314
E161_112	2.2355096	-5.8536453	0.1399747793190416
E978_617	-3.6026118	4.476136	0.776796973518285
E632_468	-1.7819526	5.5293202	0.5889029003783102
E87_182	5.1656494	-0.60777116	0.2282471626733921
E883_523	-3.5691626	5.14791	0.6582597730138714
E92_297	5.367431	1.3726878	0.3732660781841109
E824_411	5.4101276	3.6936498	0.5170239596469105
E169_167	5.3893294	-2.3851025	0.2093316519546027
E454_452	-2.0300138	5.2854776	0.5687263556116016
E707_15	-1.3905386	-7.050188	0.0176544766708701
E125_123	3.88436	-3.220391	0.1538461538461538
E529_11	-1.7689034	-6.5821013	0.0126103404791929
E327_661	-4.971068	4.10336	0.832282471626734
E217_370	-0.19802292	5.2647758	0.4653215636822194
E218_146	5.6876593	-1.6841619	0.1828499369482976
E905_274	6.731771	-0.96641386	0.3442622950819672
E309_485	5.001733	3.138214	0.6103404791929382
E803_170	6.463148	-1.7622867	0.2131147540983606
E771_643	-0.19487739	6.4713593	0.8095838587641866
E585_435	6.899718	1.3395677	0.5472887767969735
E422_89	0.08678679	-5.3663125	0.1109709962168978
E656_725	-5.736937	1.5020391	0.9129886506935688
E455_12	-1.5259155	-7.041597	0.0138713745271122
E985_596	-4.041074	1.475259	0.7503152585119798
E642_191	6.9889936	2.0076287	0.2395964691046658
