	dim1	dim2	pt
E658_255	1.7139028	-0.41596955	0.31784
E349_661	-3.0388837	8.316158	0.82789
E104_630	-4.0385637	8.136256	0.78894
E26_450	-2.5351722	4.078896	0.56281
E366_636	-2.82355	8.433069	0.79648
E273_77	7.2837043	-3.1635618	0.09422
E196_742	-8.116437	-4.976388	0.92965
E447_35	8.726038	-3.7650654	0.04146
E600_673	-7.4588943	-4.557145	0.84296
E300_775	-8.352227	-4.564478	0.97111
E917_228	2.2899253	-0.8270084	0.28392
E874_375	-3.3749716	2.5902352	0.46859
E916_402	-2.1527143	3.3597443	0.50251
E58_260	1.7002107	-0.8934135	0.32412
E353_104	6.2320304	-2.8798907	0.12814
E219_537	-3.8285728	7.830638	0.67211
E712_274	-1.1272553	-0.6182639	0.34171
E252_201	3.2241971	-2.6746738	0.25
E913_67	7.710604	-3.4029458	0.08166
E607_361	-1.5683739	-0.236165	0.45101
E524_606	-3.2134233	8.088875	0.75879
E282_294	-1.0147699	-0.15968171	0.36683
E242_670	-8.308585	-4.03809	0.8392
E479_271	-0.78755796	-0.75875336	0.33794
E806_250	2.4206378	-1.7074147	0.31156
E60_115	6.823096	-2.8599138	0.14196
E332_138	4.4754868	-1.3730636	0.17085
E671_573	-7.6193423	-3.0344758	0.71734
E293_492	-2.8809042	2.4839852	0.61558
E876_64	7.456672	-2.702757	0.07789
E815_789	-2.7802114	8.713855	0.98869
E105_262	3.560432	-1.0692878	0.32663
E703_408	-2.1137714	2.294377	0.51005
E69_164	4.4676666	-2.5734665	0.20352
E935_610	-3.6751478	7.9676547	0.76382
E292_277	0.6350578	0.22922261	0.34548
E347_579	-3.7493727	7.587667	0.72487
E477_406	-3.2161007	-0.5167377	0.50754
E231_698	-3.4252217	8.229507	0.87437
E870_71	7.6233006	-3.8074105	0.08668
E492_680	-8.038998	-4.397615	0.85176
E41_25	8.730822	-4.3967543	0.02889
E936_773	-3.8781614	8.666667	0.96859
E235_28	8.781489	-3.7367876	0.03266
E921_603	-3.6997337	8.376464	0.75503
E602_108	6.231974	-3.2512686	0.13317
E544_10	9.087332	-3.985065	0.01005
E222_17	9.0101185	-3.8334277	0.01884
E660_622	-3.022048	7.039175	0.77889
E380_132	5.188232	-3.0032961	0.16332
E114_442	-4.3599687	-2.0056586	0.55276
E409_779	-7.468765	-5.5398808	0.97613
E145_599	-7.2999635	-3.7310464	0.75
E59_443	-2.3900983	3.8472662	0.55402
E342_757	-7.6158595	-4.5538425	0.94849
E311_340	-2.0201378	1.0874611	0.42462
E528_206	1.1061283	-0.8882892	0.25628
E201_79	6.8169727	-3.513755	0.09673
E849_584	-7.2153277	-4.4598703	0.73116
E839_624	-8.231768	-3.7903495	0.78141
E759_403	-3.7500677	-1.0346556	0.50377
E998_228	3.7064075	-2.6558154	0.28392
E648_730	-7.958691	-4.292059	0.91457
E977_345	-1.8256556	0.15644169	0.4309
E650_64	7.8339033	-3.6799116	0.07789
E237_532	-6.679997	-4.230151	0.66583
E761_679	-7.9617	-4.261429	0.8505
E356_77	6.59935	-3.2844708	0.09422
E270_346	-2.0649164	3.3348422	0.43216
E20_475	-6.8958073	-3.5673695	0.59422
E321_547	-3.4395537	7.88519	0.68467
E5_62	7.701228	-3.9058056	0.07538
E405_694	-8.086715	-3.8454719	0.86935
E21_347	-1.0265979	-0.26042625	0.43342
E627_635	-4.1495028	8.099104	0.79523
E334_252	2.235948	-1.8430438	0.31407
E902_509	-2.9026465	7.3218536	0.63693
E227_117	5.6636434	-2.9896922	0.14447
E482_614	-2.9691885	8.549991	0.76884
E768_384	-3.5050094	3.1605113	0.4799
E249_133	6.17219	-2.1809404	0.16457
E277_797	-2.9289238	8.5440645	0.99874
E166_623	-4.3167257	8.370878	0.78015
E915_348	-3.3819032	-1.2304002	0.43467
E390_735	-3.7741995	8.757165	0.92085
E715_269	1.9394271	-1.5700881	0.33543
E832_694	-8.077541	-4.8048773	0.86935
E471_306	-1.67227	0.52904	0.38191
E343_142	6.600379	-2.8277066	0.17588
E377_229	0.41508257	-0.7777923	0.28518
E952_695	-3.7647085	8.754651	0.8706
E553_58	7.3739967	-2.944324	0.07035
E171_206	-0.5749605	-0.35425177	0.25628
E501_255	0.42597777	-0.5732084	0.31784
E830_96	5.072653	-2.5832186	0.11809
E956_272	2.2895708	-1.1575551	0.3392
E45_298	-1.224567	1.3092647	0.37186
E558_521	-6.28938	-3.2029488	0.65201
E578_610	-6.830648	-4.0017676	0.76382
E392_393	-2.3497655	4.1204557	0.49121
E738_449	-2.9649127	5.416141	0.56156
E16_70	8.038402	-4.3466735	0.08543
E875_334	-2.0623612	2.9996724	0.41709
E680_226	1.2304772	-1.2394332	0.28141
E824_705	-7.5962133	-4.114382	0.88317
E328_301	-1.5545413	-0.15045962	0.37563
E406_397	-5.416827	-2.592757	0.49623
E766_385	-2.8287342	-0.77958715	0.48116
E747_259	0.2977943	-0.3980937	0.32286
E450_467	-2.8846326	5.132814	0.58417
E637_295	-1.0667535	1.0654912	0.36809
E542_62	7.1519012	-3.6014698	0.07538
E92_256	1.9389784	-2.054981	0.3191
E418_389	-4.147043	-2.0577493	0.48618
E821_265	1.7714734	-1.2031311	0.3304
E719_94	6.679353	-2.659469	0.11558
E488_502	-2.884631	7.1827793	0.62814
E456_798	-7.548922	-4.954266	1.0
E889_215	2.3453531	-1.5737461	0.26759
E991_597	-7.666343	-3.408945	0.74749
E352_725	-3.4210699	8.663199	0.90829
E724_214	3.5225792	-2.0109982	0.26633
E314_138	4.059662	-2.4659705	0.17085
E469_159	2.906389	-1.6564016	0.19724
E676_78	7.728742	-3.7709117	0.09548
