	dim1	dim2	pt
E301_73	-6.658284	2.344744	0.08376
E871_460	8.176548	-1.5443343	0.57487
E553_721	0.113848396	6.5363283	0.90609
E781_186	-3.795849	-0.21021836	0.22716
E776_43	-6.900584	2.7001743	0.04569
E129_120	-4.4299574	-0.15687375	0.1434
E817_347	1.4803039	-2.6440952	0.43147
E218_119	-5.1374235	-0.46151644	0.14213
E398_431	7.8598075	-1.9668555	0.53807
E588_661	0.37118435	6.6267056	0.82995
E978_96	-5.800747	1.7974958	0.11294
E543_15	-6.8905506	3.6461725	0.01015
E177_619	0.6040886	6.0319343	0.77665
E350_396	1.2286391	-0.7054846	0.49365
E105_43	-6.764566	2.859604	0.04569
E959_569	8.104104	-2.6302311	0.7132
E60_443	1.6957996	-7.0338	0.5533
E915_15	-6.6183066	3.8062413	0.01015
E494_18	-6.5236382	3.8581967	0.01396
E197_590	1.0414902	5.4458714	0.73985
E716_701	0.2936612	6.1601853	0.88071
E973_685	9.943418	-2.169083	0.86041
E373_777	9.940988	-2.1152852	0.97716
E391_122	-5.0930395	1.1085078	0.14594
E755_329	4.8070416	-1.5296848	0.40863
E198_293	0.46918783	-0.68036705	0.36294
E461_480	1.6522275	-5.062647	0.60025
E159_318	1.6719625	-4.3633037	0.39467
E455_251	-0.105239734	-1.8678826	0.30964
E744_193	-3.1278255	-1.229478	0.23604
E485_450	0.5746649	5.3195353	0.56218
E32_131	-4.256487	0.5276328	0.15736
E710_771	1.9174423	-8.266073	0.96954
E477_75	-6.013902	2.6482825	0.08629
E223_67	-6.5059166	1.9340477	0.07614
E162_744	9.88436	-1.8890486	0.93528
E753_703	9.951625	-2.4965646	0.88325
E763_788	1.3234375	-8.289943	0.99112
E692_195	-2.5424187	-0.9729802	0.23858
E561_544	0.4360571	5.90718	0.68147
E376_444	1.6667806	-5.180566	0.55457
E94_29	-6.6283298	3.5180397	0.02792
E950_104	-5.770386	1.0334984	0.1231
E841_511	0.9349453	-7.3874907	0.63959
E215_583	1.5089841	-6.5443974	0.73096
E904_116	-5.328442	-0.5278112	0.13832
E263_268	0.19702722	-0.8691877	0.33122
E742_177	-4.857173	-0.7798192	0.21574
E986_263	-3.2798722	-0.5596671	0.32487
E200_257	-0.32367617	-0.7975143	0.31726
E746_222	-1.3636321	-0.61748546	0.27284
E322_361	1.9479672	-1.4560181	0.44924
E351_396	4.287579	-1.404703	0.49365
E108_496	1.8441321	-5.2375383	0.62056
E109_683	9.054611	-1.640232	0.85787
E481_533	1.5273612	-6.644391	0.66751
E57_491	5.602303	-1.6511574	0.61421
E328_477	7.616358	-1.8671579	0.59645
E267_388	1.6814564	-6.109454	0.4835
E638_251	-0.40517843	-1.7054728	0.30964
E492_78	-6.1013145	2.0783398	0.0901
E985_450	6.2047896	-1.879804	0.56218
E963_175	-2.038732	-0.704702	0.2132
E366_776	9.686685	-1.8439596	0.97589
E275_705	9.330816	-2.6673203	0.88579
E352_17	-6.6510515	3.7745266	0.01269
E962_157	-5.5187645	0.7442888	0.19036
E488_340	5.27513	-1.7405416	0.42259
E570_594	0.67335373	6.3473005	0.74492
E123_604	1.7061572	-8.384729	0.75761
E384_60	-6.4185343	2.8788617	0.06726
E670_766	1.3296481	-8.454506	0.9632
E216_548	1.7081295	3.3530567	0.68655
E849_784	0.89036727	-8.062306	0.98604
E535_174	-3.4312325	0.08176321	0.21193
E14_663	1.108128	6.976018	0.83249
E621_439	5.9401045	-1.5924388	0.54822
E565_399	1.7569684	1.956616	0.49746
E571_728	0.75067097	6.877787	0.91497
E651_323	1.51216	0.39971948	0.40102
E658_315	-0.05717211	-1.1546937	0.39086
E370_593	9.208196	-1.380378	0.74365
E970_416	3.058093	-0.5598289	0.51904
E720_229	-2.1029441	-1.3430859	0.28173
E893_586	1.5051576	-5.6529408	0.73477
E750_630	8.983455	-2.0567133	0.79061
E792_188	-4.5228467	0.15753207	0.2297
E338_381	0.7010068	-1.4454654	0.47462
E646_318	0.1303375	-0.8701613	0.39467
E89_660	1.0246564	-7.4126225	0.82868
E662_131	-5.3391604	0.16268678	0.15736
E110_395	3.5309522	-1.616623	0.49239
E938_674	8.693023	-2.4587162	0.84645
E705_773	0.75744116	-8.115897	0.97208
E390_192	-2.282027	-1.1827424	0.23477
E840_275	1.4407895	-0.59744513	0.3401
E858_276	-0.21224743	-0.49163076	0.34137
E822_468	0.861264	5.9353485	0.58503
E81_710	1.2881058	-8.228224	0.89213
E203_712	1.1388385	-8.090202	0.89467
E127_351	1.9701768	-0.17633434	0.43655
E984_99	-5.8851986	0.8998984	0.11675
E31_368	1.2677214	-2.3062487	0.45812
E71_92	-4.8175583	0.9077302	0.10787
E262_44	-6.643318	2.42025	0.04695
E106_323	5.4125977	-1.5213286	0.40102
E418_220	-1.1390913	-1.6852083	0.2703
E227_539	7.763383	-1.5028636	0.67513
E929_443	6.123036	-1.6794142	0.5533
E334_188	-2.3916528	-0.62467456	0.2297
E242_155	-3.765096	-0.0653656	0.18782
E905_344	1.7992498	-3.8409727	0.42766
E512_522	9.193877	-1.6838508	0.65355
E848_114	-4.570521	0.5353681	0.13579
E998_655	0.68279994	-7.849315	0.82234
E116_232	-3.4192479	-0.6533782	0.28553
E877_393	5.31939	-1.5225023	0.48985
E728_414	6.8814597	-2.0856867	0.5165
E579_705	2.1896462	-8.1810255	0.88579
E252_230	0.9464657	-0.80910236	0.28299
E818_116	-4.8543963	0.57954615	0.13832
E748_440	1.6878743	3.4239337	0.54949
E548_35	-6.6352005	3.2098458	0.03553
E782_586	8.004162	-1.5836834	0.73477
E323_790	9.555107	-1.1835266	0.99365
E68_172	-2.362741	-0.8363344	0.20939
E648_716	1.3376962	-8.098421	0.89975
E90_776	0.028919058	6.485378	0.97589
E795_704	1.6548735	-7.7092714	0.88452
E593_76	-6.451093	1.3797215	0.08756
E50_418	6.1685977	-1.4881521	0.52157
E784_545	1.8292044	-7.6061187	0.68274
E645_442	1.7137854	3.0727148	0.55203
E493_18	-6.633152	3.6926622	0.01396
E121_669	1.4972373	-8.499375	0.8401
E286_126	-5.0930657	-0.1131763	0.15102
E337_168	-3.8052826	-0.2656113	0.20431
E671_447	7.1859784	-1.7248613	0.55838
E920_493	1.6923659	-6.290223	0.61675
E451_51	-6.16597	3.3075407	0.05584
E687_559	1.297032	-5.8775506	0.70051
E823_546	7.9181027	-1.762599	0.68401
E563_768	0.83486474	6.811854	0.96574
E343_215	-2.2574482	-0.2852016	0.26396
E359_124	-4.448264	-0.44209084	0.14848
E320_757	1.0591551	6.6017804	0.95178
E146_672	0.5656886	6.21492	0.84391
E431_162	-5.54371	-0.1315889	0.1967
E993_770	1.6185589	-8.182902	0.96827
E591_119	-6.3181434	1.4584577	0.14213
E944_632	9.453008	-2.4746172	0.79315
E111_283	4.9602256	-1.4462501	0.35025
E846_47	-6.1678047	3.1125598	0.05076
E378_68	-5.935761	2.2479997	0.07741
E761_699	1.6751857	-7.9371934	0.87817
E422_687	1.155989	6.156475	0.86294
E866_424	2.5556827	1.5573512	0.52919
E427_85	-5.91716	1.8415365	0.09898
E232_251	1.6194234	0.6112387	0.30964
E0_212	-5.0694413	1.1126723	0.26015
E800_682	0.49387258	6.3807235	0.8566
E713_612	0.86433834	5.7036233	0.76777
E293_398	1.7148414	-5.0646815	0.49619
E70_377	4.56851	-1.6091264	0.46954
E240_524	0.8049945	5.54465	0.65609
E188_311	1.380191	-0.9651632	0.38579
E811_296	1.1104268	-2.4151835	0.36675
E167_145	-5.1012197	0.4322879	0.17513
E649_549	1.2377065	-7.776557	0.68782
E901_762	-5.410607	4.2625866	0.95812
E874_657	1.9184216	-8.1766	0.82487
E987_35	-6.9272904	2.991584	0.03553
E305_431	1.7246333	-6.4565773	0.53807
E660_556	0.85558164	5.8046618	0.6967
E528_567	1.3339431	-8.117435	0.71066
E807_673	9.594844	-2.2787075	0.84518
E529_193	-4.0595694	-0.42691094	0.23604
E779_33	-6.6150904	3.1678243	0.03299
E375_557	9.520103	-2.6950853	0.69797
E666_243	-0.9729964	-2.0025828	0.29949
E367_152	-5.2288465	0.34700382	0.18401
E187_574	8.275067	-1.2769842	0.71954
E122_378	2.3016672	-1.4214201	0.47081
E259_454	1.545585	4.187472	0.56726
E176_291	0.7362535	-1.3127528	0.36041
E496_609	1.3185433	6.7093725	0.76396
E994_238	0.44559857	-0.84751964	0.29315
E118_634	8.731192	-2.4271514	0.79569
E349_279	0.08575394	-2.4192464	0.34518
E76_762	8.691643	-1.9228749	0.95812
E168_28	-6.9633336	3.0316203	0.02665
E260_737	0.53763443	-7.9940434	0.9264
E480_289	0.44933125	-1.6617212	0.35787
E330_124	-5.53845	0.9216437	0.14848
E253_336	0.043227527	-0.19405723	0.41751
E304_507	1.1259198	4.781407	0.63452
E97_360	1.5378907	3.319797	0.44797
E310_71	-6.580985	2.2068484	0.08122
E387_25	-6.422476	3.6572921	0.02284
E245_692	1.1203161	-7.778703	0.86929
E936_387	8.019171	-1.9374909	0.48223
E812_323	1.6740927	-0.32083338	0.40102
E582_567	0.005645212	5.6194415	0.71066
E462_103	-4.9534097	0.40196443	0.12183
E629_54	-6.286194	2.5283597	0.05964
E402_173	-3.8908312	-0.16181901	0.21066
E714_699	1.865511	-0.28008142	0.87817
E35_616	1.5280104	-7.3157644	0.77284
E576_341	0.9078513	-1.3164462	0.42386
E113_530	1.7291092	-1.5317414	0.66371
E426_519	7.803611	-2.1401696	0.64975
E939_700	8.823689	-1.7641523	0.87944
E356_129	-5.367675	1.5246024	0.15482
E319_366	5.7895017	-1.5474054	0.45558
E73_184	-1.6309154	-1.1806448	0.22462
E114_735	0.8764001	-7.658713	0.92386
E619_301	0.32763886	-1.230752	0.3731
