	dim1	dim2	pt
E574_796	-6.4220386	-0.99375194	0.9974905897114178
E222_391	0.7216485	5.7253532	0.4893350062735257
E316_638	1.4391366	-5.190767	0.7992471769134254
E160_493	3.0657132	4.9705725	0.617314930991217
E770_688	5.9795427	-1.231747	0.8619824341279799
E603_487	-1.1981381	5.7503486	0.6097867001254705
E22_534	6.2162695	3.4092765	0.6687578419071518
E968_107	-5.088118	2.1386335	0.1329987452948557
E321_665	1.3257629	-5.63746	0.8331242158092849
E495_399	0.19262797	6.070238	0.4993726474278545
E340_450	5.908122	-0.086491354	0.5633626097867002
E353_480	6.165039	2.7047625	0.6010037641154329
E711_788	-0.07834247	-5.4552765	0.9874529485570892
E147_49	-4.8254304	-2.7764616	0.0602258469259723
E74_69	-4.957648	-0.94386226	0.0853199498117942
E909_735	0.1323905	-4.837175	0.9209535759096612
E448_731	2.2417877	-5.2907143	0.9159347553324968
E304_464	3.2261791	4.6110764	0.5809284818067754
E789_400	5.2924304	1.1201544	0.5006273525721455
E510_189	-3.8255377	5.3852134	0.2358845671267252
E471_563	5.5669694	-3.0903983	0.7051442910915935
E884_456	4.492201	3.8473692	0.5708908406524467
E158_126	-4.558493	2.1863472	0.1568381430363864
E709_127	-4.7880187	1.3989286	0.1580928481806775
E614_443	6.0197716	1.1837468	0.5545796737766625
E403_737	4.643258	-2.553334	0.9234629861982434
E17_63	-4.785469	-2.6395605	0.0777917189460476
E239_643	1.07808	-4.768225	0.8055207026348808
E630_773	-1.5342022	-4.6740956	0.9686323713927228
E217_466	5.7999296	-2.393823	0.5834378920953576
E981_141	-4.6665363	3.2995598	0.1756587202007528
E395_8	-3.9227471	-4.6197276	0.0087829360100376
E893_282	-0.82647085	6.7745953	0.3525721455457967
E667_205	-4.1598654	2.5953445	0.2559598494353827
E120_402	4.792011	3.9738314	0.5031367628607277
E599_602	1.1980661	-5.0185723	0.7540777917189461
E595_398	0.72811997	6.0446544	0.4981179422835634
E479_275	1.2159966	5.9385095	0.3437892095357591
E178_540	2.5009964	-4.0150213	0.6762860727728983
E646_773	4.6230426	-4.70287	0.9686323713927228
E328_89	-4.1730504	-2.5143757	0.110414052697616
E77_498	6.756941	0.92165816	0.6235884567126725
E713_46	-3.1599796	-4.2254176	0.0564617314930991
E307_443	5.113659	2.2565029	0.5545796737766625
