	dim1	dim2	pt
E57_522	3.8966796	-1.8985035	0.65574
E83_266	-0.16359763	1.3753043	0.33291
E447_479	3.6315198	-1.6322032	0.60151
E683_135	-3.9586031	8.376464	0.16772
E168_462	3.2521875	-0.11536772	0.58008
E556_706	4.8778872	-8.353078	0.88777
E741_641	4.21753	-8.29801	0.8058
E72_571	4.078763	-8.273845	0.71753
E669_254	-1.2330303	2.7537844	0.31778
E342_147	-3.7648652	6.8805523	0.18285
E530_225	-3.3121667	7.3336234	0.28121
E139_399	-2.6009486	-3.1839852	0.50063
E584_469	-2.4858015	-1.9827449	0.5889
E148_533	3.6035838	-2.4336135	0.66961
E127_62	-5.006831	9.0142355	0.07566
E379_788	3.6544235	-9.699236	0.99117
E119_594	-1.0769413	-5.420299	0.74653
E925_34	-5.0715446	10.42473	0.04035
E798_793	3.6928535	-8.547165	0.99748
E49_24	-4.3957257	10.821566	0.02774
E579_104	-4.1620054	9.976041	0.12863
E692_606	3.2314293	-5.597889	0.76166
E580_187	-3.786421	6.844362	0.23329
E282_516	3.5366988	0.5958945	0.64817
E129_766	4.950041	-9.571268	0.96343
E97_386	3.053739	0.5620897	0.48424
E912_308	-0.842078	2.73552	0.38588
E610_170	-3.2393725	8.334458	0.21185
E8_685	4.9337816	-9.608406	0.86129
E684_678	3.6127963	-5.730595	0.85246
E351_61	-4.377184	10.738181	0.0744
E64_387	-2.6178088	-1.7210989	0.4855
E757_293	-2.1071558	4.771862	0.36696
E615_723	2.2320101	-7.7866673	0.90921
E150_539	3.891439	-1.5552928	0.67718
E425_583	0.45246056	-5.829887	0.73266
E603_370	1.6167042	1.6222105	0.46406
E508_294	-0.9786341	2.0248756	0.36822
E540_165	-3.6790636	6.0209227	0.20555
E331_710	4.8889623	-10.910765	0.89281
E404_749	2.7762966	-8.957783	0.94199
E619_385	-2.157037	-0.6055885	0.48298
E360_638	3.6113384	-6.4798236	0.80202
E648_465	3.0745833	-0.28464073	0.58386
E906_386	2.5536973	0.68572605	0.48424
E29_421	3.569072	0.16925213	0.52837
E401_5	-4.849291	11.006655	0.00378
E860_703	4.486626	-9.257906	0.88398
E790_594	-2.0826979	-4.8118663	0.74653
E839_633	0.3009835	-6.2611413	0.79571
E470_299	-2.987168	5.247987	0.37453
E429_175	-2.7716722	5.1305237	0.21816
E152_135	-3.2636797	8.62348	0.16772
E558_475	-3.0042944	-3.2426114	0.59647
E222_290	-0.19756475	1.6006072	0.36318
E827_762	4.2372937	-8.121927	0.95839
E701_477	-2.8522775	-2.2677808	0.59899
E937_314	-2.6292298	-1.1935028	0.39344
E440_237	-2.3478458	3.7514255	0.29634
E825_522	-0.4592693	-5.5115385	0.65574
E884_45	-4.698782	10.197741	0.05422
E355_318	2.4571397	0.114582606	0.39849
E787_772	4.8962846	-10.851636	0.971
E433_59	-4.0798035	10.560122	0.07188
E500_557	-2.3559268	-4.271805	0.69987
E116_787	5.844489	-10.635291	0.98991
E994_217	-2.2857745	5.197014	0.27112
E62_431	-2.4964547	-2.514864	0.54098
E744_68	-4.094544	9.404366	0.08323
E350_269	-2.899294	4.6517377	0.3367
E963_731	2.6081357	-9.662174	0.91929
E548_85	-3.9983656	10.559169	0.10467
E587_708	2.732261	-7.3274007	0.89029
E531_400	2.6914022	0.9078789	0.50189
E109_254	-1.4663141	1.8731191	0.31778
E803_162	-3.0119567	6.7278795	0.20177
E34_657	1.3055127	-7.2072296	0.82598
E725_678	5.504991	-9.464291	0.85246
E624_409	-1.4881853	0.7221942	0.51324
E436_629	1.9784288	-7.314707	0.79067
E928_290	-1.389406	1.3875165	0.36318
E927_391	-2.7906966	-2.40465	0.49054
E419_324	-0.7225626	1.924289	0.40605
E31_318	-2.3283985	-1.4029658	0.39849
E840_224	-1.8845507	3.447963	0.27995
E318_611	-1.4007329	-4.56828	0.76797
E948_140	-2.085786	6.760397	0.17402
E782_360	3.5910287	-0.37175974	0.45145
E728_364	-2.093084	-1.4782094	0.45649
E147_618	2.822068	-8.081586	0.7768
E424_732	2.781678	-9.237551	0.92055
E672_738	3.8489528	-8.828831	0.92812
E536_166	-2.101967	6.3114853	0.20681
E807_659	3.1623344	-8.72088	0.8285
E344_33	-5.277042	9.583167	0.03909
E853_764	3.7362356	-9.579623	0.96091
E422_218	-1.2474478	3.413631	0.27238
E41_65	-4.5302663	9.937017	0.07945
E863_669	1.9507014	-6.134906	0.84111
E194_48	-4.1860237	10.439552	0.05801
E156_350	2.075019	0.6651632	0.43884
E304_222	-1.4997346	3.2213652	0.27743
E30_196	-2.0932534	6.6090393	0.24464
E124_674	2.658369	-7.066356	0.84741
E966_596	3.7531474	-5.0237494	0.74905
E613_721	2.827825	-8.343225	0.90668
E413_462	-2.9594004	-3.7937527	0.58008
E680_209	-1.9160017	4.3153296	0.26103
E724_659	4.1412115	-6.981256	0.8285
E693_793	3.8190107	-9.893142	0.99748
E381_319	-1.8607216	2.8897505	0.39975
E595_88	-4.8393135	9.348234	0.10845
E945_20	-5.1142836	10.37805	0.0227
E869_646	0.06619254	-5.7966065	0.81211
E252_38	-4.8452516	10.106748	0.0454
E717_209	-1.4487089	3.7360587	0.26103
E523_330	-1.2058218	1.0923955	0.41362
E972_371	-2.6546772	-1.8213528	0.46532
E346_402	-2.7104359	-1.7321697	0.50441
E764_743	5.3823915	-9.962729	0.93443
E229_784	3.2986944	-9.35664	0.98613
E242_493	-1.3655356	-5.3406553	0.61917
E372_263	-1.6154002	1.9502892	0.32913
E348_215	-1.6565415	3.247687	0.2686
E128_671	3.7902215	-2.8882143	0.84363
E565_776	5.011767	-10.145802	0.97604
E485_646	4.0861754	-10.830623	0.81211
E755_433	-1.908233	-2.403119	0.54351
E191_54	-4.768199	9.67753	0.06557
E309_439	3.5253732	0.06105502	0.55107
E155_139	-3.9108863	7.749565	0.17276
E308_735	4.335962	-9.285231	0.92434
E449_723	4.2571993	-9.611171	0.90921
E952_412	3.2996185	0.046389572	0.51702
E501_464	-2.9691515	-3.2382164	0.5826
E225_261	-3.3181233	4.990637	0.32661
E594_329	1.3087854	1.2393712	0.41236
E398_11	-4.9450126	10.874102	0.01135
E995_387	-2.0211394	-0.8440498	0.4855
E517_330	2.049589	1.564789	0.41362
E60_768	5.0993376	-10.885802	0.96595
E246_157	-2.7914078	6.6874475	0.19546
E448_192	-2.4799955	7.187036	0.2396
E739_365	-2.625894	-1.0868019	0.45776
E905_773	5.537091	-9.687929	0.97226
E974_312	-1.7555994	2.2303252	0.39092
E7_361	1.9735925	1.2791092	0.45271
E633_154	-4.4843426	8.203251	0.19168
E283_674	3.418897	-8.155622	0.84741
E623_670	4.9305124	-10.166969	0.84237
E230_342	2.5177991	0.8821271	0.42875
E480_693	4.375438	-10.244148	0.87137
E661_722	5.3857627	-9.780018	0.90794
E493_645	4.969274	-10.006014	0.81084
E117_424	2.3776603	0.14502662	0.53216
E765_361	-2.0182571	0.74854547	0.45271
E255_77	-4.3323054	8.478851	0.09458
E400_151	-3.3858669	7.9553514	0.18789
E975_477	-1.3898332	-4.96367	0.59899
E749_180	-3.7389767	5.6047473	0.22446
E201_300	0.5947336	1.0478387	0.37579
E688_196	-2.1250758	5.9335337	0.24464
E697_554	3.5917866	-1.4029673	0.69609
E489_786	2.858924	-9.477597	0.98865
E955_679	3.3579342	-7.5145607	0.85372
E126_277	-0.32038587	2.226775	0.34678
E509_111	-4.5900865	9.011503	0.13745
E768_118	-3.1273868	7.5007377	0.14628
E159_83	-4.207566	8.486283	0.10214
E198_207	-2.2125301	5.0540304	0.25851
E776_205	-3.0088518	5.906254	0.25599
E217_337	-2.4165103	-0.569702	0.42245
E179_349	0.20032834	2.3272402	0.43758
E889_525	0.30170974	-5.9095964	0.65952
E606_160	-3.1040092	5.735837	0.19924
E238_260	-0.06393363	1.6010457	0.32535
E835_479	3.8152597	-0.34459907	0.60151
E345_116	-4.5080185	7.656065	0.14376
E953_603	3.9268875	-3.8509748	0.75788
E833_442	-2.5133357	-2.2617257	0.55485
E642_504	-2.5701382	-4.1160803	0.63304
E488_641	4.5679655	-10.440934	0.8058
E130_194	-3.3217268	6.736563	0.24212
E247_173	-2.0973246	5.5011044	0.21564
E639_120	-3.5170271	8.857066	0.1488
E512_795	4.402043	-9.579185	1.0
E385_391	-2.8067977	-1.163235	0.49054
E647_596	1.9217504	-6.6958246	0.74905
E78_14	-4.458906	10.934059	0.01513
E777_363	-0.48935685	0.76728094	0.45523
E877_612	3.829835	-4.020301	0.76923
E154_439	0.96667236	1.9381884	0.55107
E700_389	2.0912833	1.2996294	0.48802
E386_582	3.7852762	-9.204634	0.7314
E534_390	-2.630343	-2.0194168	0.48928
E14_19	-5.080374	10.660581	0.02144
E541_156	-2.7826312	6.9124866	0.1942
E340_617	2.635351	-8.3252535	0.77554
E533_141	-4.1148496	6.6758213	0.17528
E569_602	-1.633577	-5.226361	0.75662
E504_261	-2.282366	4.5893197	0.32661
E793_163	-3.1407049	7.5135636	0.20303
