	dim1	dim2	pt
E611_282	1.9335858	-5.01627	0.3510773130544993
E610_574	3.0649278	-5.224251	0.7211660329531052
E249_642	-6.378966	-1.2459713	0.8073510773130546
E351_160	0.3095723	6.388409	0.1964512040557668
E663_498	-0.61070323	-5.6636214	0.6248415716096325
E645_158	3.7264102	4.2609954	0.1939163498098859
E437_635	-4.7235928	-3.4329705	0.7984790874524715
E675_334	5.729282	-2.4622655	0.4169835234474017
E455_401	1.1144011	-5.7288203	0.5019011406844106
E562_82	1.2528979	4.6699114	0.0975918884664131
E676_81	-0.23246978	5.4908805	0.0963244613434727
E121_666	-3.6282992	-2.759895	0.8377693282636248
E299_593	-4.345426	-3.9053812	0.7452471482889734
E456_101	-0.02256102	4.5361447	0.1216730038022813
E510_278	5.2204576	-2.377249	0.3460076045627376
E305_179	-0.969883	5.99208	0.2205323193916349
E77_769	-4.4666705	2.5734413	0.9683143219264893
E327_388	2.7088766	-4.6092925	0.485424588086185
E521_364	6.4274397	-1.1056329	0.4550063371356147
E695_729	-4.9534593	-2.2327545	0.917617237008872
E702_349	5.0860276	-2.759228	0.4359949302915082
E198_84	-0.6585415	5.2461987	0.100126742712294
E644_661	-6.300912	-0.44434613	0.8314321926489227
E289_568	-5.3864064	-1.9474201	0.7135614702154626
E804_379	-0.34896538	-5.2409763	0.4740177439797212
E895_688	-4.9618106	1.3229527	0.8656527249683144
E418_591	-5.141589	-0.21719171	0.7427122940430925
E874_206	4.810033	3.5576572	0.2547528517110266
E721_784	-2.2755363	3.5986059	0.9873257287705955
E540_750	-0.37878305	5.8498344	0.944233206590621
E745_434	1.84709	-5.085338	0.5437262357414449
E954_747	-4.8843837	1.8793815	0.9404309252217996
E570_99	1.5828793	4.491734	0.1191381495564005
E360_585	1.2030808	-5.9398365	0.7351077313054499
E255_196	6.260982	2.1426024	0.2420785804816223
E637_651	-4.7711906	0.53682715	0.8187579214195184
E450_384	7.2481084	-0.32985735	0.4803548795944233
E78_620	-4.4309144	-2.8905663	0.779467680608365
E584_35	-2.2191265	6.1507163	0.0380228136882129
E712_726	-2.326135	4.0548215	0.9138149556400508
E724_146	1.6797019	3.746464	0.1787072243346007
E451_170	4.4947505	2.6354823	0.2091254752851711
E420_131	2.1301827	4.1205206	0.1596958174904943
E25_34	-3.0417638	6.211007	0.0367553865652724
E398_660	-4.768174	-1.2808706	0.8301647655259823
E388_696	-2.9828997	-4.387261	0.8757921419518377
E970_336	5.459748	-2.0860045	0.4195183776932826
E407_327	6.893442	0.99800944	0.4081115335868187
E467_260	5.266611	3.0987377	0.3231939163498099
E231_22	-3.2903614	6.571747	0.0215462610899873
E966_342	6.6410327	-0.7818509	0.4271229404309252
E322_96	2.186136	4.8318024	0.1153358681875792
E896_239	5.9887104	-0.10751425	0.2965779467680608
E431_608	-4.4333105	-3.6728835	0.7642585551330798
E217_23	-2.476715	6.526778	0.0228136882129277
E900_161	4.828687	-0.5193263	0.1977186311787072
E234_151	1.8715571	6.6774735	0.1850443599493029
E293_373	6.509749	2.3770406	0.4664131812420786
E376_167	5.000193	2.1935155	0.2053231939163498
E631_714	-4.300361	-4.7717876	0.8986058301647655
E639_464	3.4722147	-4.901006	0.5817490494296578
E375_403	-1.9197032	-5.885513	0.5044359949302915
E807_787	-4.9283614	-1.0512671	0.991128010139417
E197_356	4.194366	-2.2183738	0.4448669201520912
E827_583	-4.766245	-0.018948803	0.7325728770595691
E507_256	7.3388033	-0.5488725	0.3181242078580482
E49_424	1.3151827	-6.16523	0.5310519645120405
E916_302	6.5172048	-1.1819336	0.376425855513308
E958_148	5.2945566	1.6368728	0.1812420785804816
E983_153	2.7809825	4.8899965	0.1875792141951837
E718_360	-0.98003876	-5.4372234	0.449936628643853
E161_757	-4.917922	-4.277186	0.953105196451204
E771_11	-3.711349	5.6904373	0.0076045627376425
E177_427	0.32324922	-5.7542686	0.5348542458808618
E633_248	4.784051	-0.063988574	0.3079847908745247
E145_270	6.022737	0.19597168	0.3358681875792142
E552_408	4.6984563	-3.6314344	0.5107731305449936
