	dim1	dim2	pt
E677_424	10.97343	1.3192782	0.8511066398390342
E389_370	5.122021	0.6900956	0.7424547283702213
E159_183	-1.5413057	-0.3495753	0.3661971830985915
E311_133	-6.6267953	-0.93552077	0.2655935613682093
E476_88	-8.60959	-2.2817512	0.1750503018108652
E329_64	-8.861642	-1.8724397	0.1267605633802817
E326_423	9.968165	1.2518861	0.8490945674044266
E219_165	-3.0301902	-1.649524	0.3299798792756539
E245_248	-1.5642916	-0.67091703	0.4969818913480885
E316_337	2.7617688	-0.4293688	0.676056338028169
E770_78	-9.656841	-1.097066	0.1549295774647887
E960_139	-6.79886	-1.5892901	0.2776659959758551
E460_145	-8.526371	-2.248534	0.289738430583501
E383_265	-0.44382083	-1.3182442	0.5311871227364185
E131_233	2.0136368	-0.045610055	0.4668008048289738
E753_292	3.3688838	0.5744874	0.5855130784708249
E466_404	4.240071	0.6858681	0.8108651911468813
E64_265	3.631199	-0.40203366	0.5311871227364185
E428_372	6.9130235	0.91117936	0.7464788732394366
E738_378	9.881974	1.8434623	0.7585513078470825
E423_482	11.852921	2.0826728	0.9678068410462776
E741_185	-1.9572073	0.17465954	0.3702213279678068
E467_429	11.305521	1.4584764	0.8611670020120724
E787_491	11.712251	1.1047701	0.9859154929577464
E817_345	6.065401	-0.29810563	0.6921529175050302
E101_103	-9.439221	-0.43884045	0.2052313883299799
E831_432	11.054668	2.6773522	0.8672032193158954
E672_92	-9.644224	-2.4473877	0.1830985915492957
E650_196	-1.3728769	-0.789739	0.3923541247484909
E83_25	-11.85103	-2.3695498	0.0482897384305835
E533_26	-12.452702	-1.6190971	0.0503018108651911
E689_90	-8.405862	-0.63545334	0.1790744466800805
E638_277	-0.80885696	1.4845217	0.5553319919517102
E990_118	-8.7017145	-1.306951	0.2354124748490945
E446_264	3.6172903	-1.1205089	0.5291750503018109
E352_15	-12.658085	-2.0958672	0.028169014084507
E614_150	-6.938118	-0.6449694	0.2997987927565392
E175_288	3.7517307	-1.3098334	0.5774647887323944
E105_336	1.7317531	0.9907204	0.6740442655935613
E204_264	3.0974019	-0.29476464	0.5291750503018109
E633_203	-3.4320087	-1.9082091	0.4064386317907444
E609_448	10.905653	1.5724086	0.8993963782696177
E177_194	-2.0842912	1.0775214	0.3883299798792756
E5_384	7.030119	0.1845029	0.7706237424547284
E876_243	1.3844106	1.7816936	0.4869215291750503
E605_399	10.89244	1.812638	0.8008048289738431
E804_76	-9.733812	-1.737488	0.1509054325955734
E342_205	-1.5801327	1.1799147	0.4104627766599598
E98_362	10.474055	1.5696774	0.7263581488933601
E959_429	11.238302	1.8106835	0.8611670020120724
E504_218	1.1555932	0.06371729	0.4366197183098591
E977_314	2.4977813	-0.20411932	0.6297786720321932
E852_358	7.4132056	1.6278135	0.7183098591549296
E578_481	10.834053	0.32720813	0.96579476861167
E118_149	-4.23961	0.13427207	0.2977867203219316
E796_121	-6.947995	-1.0334162	0.2414486921529175
E695_101	-7.9622846	-1.1580372	0.2012072434607646
E310_462	9.812244	0.6652678	0.9275653923541248
E549_260	2.7304568	-0.94469756	0.5211267605633803
E304_195	-3.321292	-1.8133647	0.3903420523138833
E867_161	-4.231401	-0.559827	0.3219315895372233
E222_466	11.855561	2.3876927	0.9356136820925554
E401_486	11.97366	2.1473653	0.9758551307847082
E870_66	-11.348056	-1.8553864	0.1307847082494969
E241_216	-3.3564148	-0.53081465	0.4325955734406438
E997_90	-8.772267	-0.06535518	0.1790744466800805
E600_405	7.8001933	0.4044712	0.8128772635814889
E395_226	-0.5383806	0.64510554	0.4527162977867203
E629_387	11.878384	2.2829037	0.7766599597585513
E437_166	-3.5573685	0.4335756	0.3319919517102616
E281_389	10.232658	1.4287659	0.7806841046277666
E147_245	0.8726816	0.41074046	0.4909456740442656
E190_65	-9.52583	-1.5770543	0.1287726358148893
E525_7	-12.85108	-1.4414527	0.0120724346076458
E13_361	8.245874	-0.34741703	0.7243460764587525
E480_242	-9.046346	-0.6431092	0.4849094567404426
E749_222	-2.1086404	0.39606985	0.4446680080482897
E784_495	11.082335	1.5912119	0.993963782696177
E760_48	-11.195833	-1.5593387	0.0945674044265593
E865_396	6.6982117	0.634626	0.7947686116700201
E958_64	-10.029675	-1.7670451	0.1267605633802817
E274_326	3.472389	1.1647991	0.6539235412474849
E893_256	-0.9121151	1.175745	0.5130784708249497
E235_139	-6.782098	-1.0379411	0.2776659959758551
E906_438	9.525525	2.1817331	0.8792756539235412
E591_6	-13.144692	-1.5819359	0.0100603621730382
E58_224	-2.977506	-0.07296541	0.448692152917505
E974_40	-11.479861	-1.8142425	0.0784708249496981
E642_277	2.4934082	-0.7289559	0.5553319919517102
E808_373	5.694212	1.0063057	0.7484909456740443
E841_232	2.2882187	0.33137217	0.4647887323943662
E529_357	8.939063	0.8406483	0.716297786720322
E514_431	9.409374	0.48013106	0.8651911468812877
E537_204	-4.4387293	-1.2581804	0.4084507042253521
E484_442	10.819733	2.2189784	0.8873239436619719
E188_201	-3.253574	0.76928127	0.4024144869215292
E975_437	12.171854	1.7710464	0.8772635814889336
E233_69	-8.748701	-1.1105181	0.1368209255533199
E617_52	-10.78371	-1.1628249	0.1026156941649899
E247_283	3.0037582	-1.2097974	0.5674044265593562
E932_1	-13.029136	-2.0441782	0.0
E287_7	-13.158532	-1.5742017	0.0120724346076458
E112_347	6.911509	1.1239777	0.6961770623742455
E432_374	6.5291257	-0.9033546	0.7505030181086519
E637_299	5.1138268	-1.136767	0.5995975855130785
E391_239	-3.727866	-0.9630038	0.4788732394366197
E671_438	10.822852	1.0629418	0.8792756539235412
E512_200	-3.7641206	0.56141967	0.4004024144869215
E836_86	-8.870654	-0.81081885	0.1710261569416499
E137_250	2.8854587	0.7943562	0.5010060362173038
E827_135	-5.9896436	-0.5284159	0.2696177062374245
E508_361	7.2826796	1.0865675	0.7243460764587525
E415_156	-5.2687306	-1.4041134	0.3118712273641851
E133_239	-0.0076744743	-0.031050824	0.4788732394366197
E820_258	3.3482716	-0.5834816	0.5171026156941649
