	dim1	dim2	pt
E900_407	3.219758	3.1041772	0.51005
E745_296	-0.7744639	3.0048597	0.3706
E428_412	-1.499927	-2.061798	0.51633
E376_366	2.6264825	3.2832742	0.45854
E613_360	0.9124525	4.1263256	0.45101
E522_147	-6.41541	8.124486	0.18342
E713_719	6.81795	-5.2793384	0.90201
E858_193	-5.290114	6.8060007	0.24121
E60_50	-8.571734	10.357843	0.06156
E96_261	-1.3083613	3.5516977	0.32663
E477_759	6.823014	-6.007402	0.95226
E331_734	7.440302	-6.565795	0.92085
E569_445	3.5369856	2.7584503	0.55779
E520_196	-3.3373473	7.3412576	0.24497
E635_680	5.8417287	-4.6666536	0.85302
E597_70	-6.54794	9.861284	0.08668
E813_359	-1.7859728	0.44708747	0.44975
E305_338	-2.6963634	2.260649	0.42337
E114_345	2.7565577	3.2754102	0.43216
E599_57	-7.416356	10.267497	0.07035
E95_363	2.2966206	3.9343882	0.45477
E425_127	-5.9187083	9.040994	0.15829
E339_145	-5.435043	7.8939247	0.1809
E479_147	-5.5023212	8.042038	0.18342
E295_398	2.9047554	3.011673	0.49874
E586_128	-5.2102146	8.364315	0.15955
E768_291	-1.8769052	3.3826644	0.36432
E865_478	4.8142796	0.23254184	0.59925
E401_728	6.535429	-5.8085246	0.91332
E709_368	2.714577	2.484673	0.46106
E577_788	6.8286934	-6.2692747	0.98869
E770_137	-3.5015838	6.553179	0.17085
E47_110	-5.0404687	7.947479	0.13693
E685_654	5.835883	-5.1056757	0.82035
E930_45	-9.201222	10.1588	0.05528
E801_553	4.126334	2.560982	0.69347
E875_48	-8.837223	10.468187	0.05905
E170_83	-6.4666214	10.28604	0.10302
E304_11	-8.592853	11.153631	0.01256
E218_304	-1.9246516	2.1154273	0.38065
E774_266	-2.2572947	2.7677526	0.33291
E450_492	-1.46718	-1.7164845	0.61683
E524_555	4.9922523	-0.036871105	0.69598
E48_219	-2.0430222	5.476453	0.27387
E46_452	-1.1202489	-1.175556	0.56658
E542_679	5.171693	-4.6365657	0.85176
E887_233	-4.4303074	6.30248	0.29146
E974_373	0.059550103	4.319404	0.46734
E8_689	6.0945005	-6.016846	0.86432
E941_273	-2.2377226	4.634294	0.34171
E894_455	4.3397026	2.451916	0.57035
E904_369	-1.8451812	-1.1518312	0.46231
E473_362	-1.2698189	0.31763434	0.45352
E590_524	5.065507	0.35629162	0.65704
E829_710	5.7056427	-0.68682665	0.8907
E31_3	-9.442352	10.890899	0.00251
E500_767	5.909435	-3.8282309	0.96231
E662_786	6.1614943	-5.181604	0.98618
E443_511	5.5071197	-1.4775089	0.6407
E632_258	-0.7281994	2.661557	0.32286
E639_423	3.25625	3.0880866	0.53015
E426_228	-0.83318645	3.1090977	0.28518
E966_71	-7.240453	9.929364	0.08794
E954_280	-2.0277488	5.320216	0.3505
E909_543	3.8207166	3.1259234	0.6809
E231_609	6.198595	-3.6671317	0.76382
E595_88	-7.372869	10.368465	0.1093
E290_781	6.695174	-5.7856774	0.9799
E256_260	-2.6838083	5.4232464	0.32538
E67_624	3.4340508	-3.1432142	0.78266
E149_29	-8.3448515	10.954886	0.03518
E908_297	1.8426272	3.5525908	0.37186
E557_125	-5.9324417	7.0226827	0.15578
E985_410	-1.4232838	-1.0745287	0.51382
E509_506	0.017090138	-2.8835676	0.63442
E836_391	-0.4821647	3.3610275	0.48995
