	dim1	dim2	pt
E326_178	-1.098972	-0.096861966	0.3561368209255533
E893_487	10.794364	6.065037	0.977867203219316
E992_290	1.6339726	1.4899846	0.5814889336016097
E894_246	-2.3789613	-1.7714163	0.4929577464788732
E59_300	-0.2887127	0.104492314	0.6016096579476862
E343_472	6.1488194	3.049558	0.9476861167002012
E16_73	-9.808196	-7.492891	0.1448692152917505
E498_371	7.0365252	2.897657	0.744466800804829
E50_217	-1.6703652	-1.6719867	0.4346076458752515
E565_279	2.4235365	0.017958872	0.5593561368209256
E318_297	5.7047186	4.41462	0.5955734406438632
E323_27	-10.908106	-6.6330605	0.0523138832997987
E843_311	3.3950493	1.8323741	0.6237424547283702
E339_386	5.1415796	4.032307	0.7746478873239436
E293_73	-8.194989	-5.6708307	0.1448692152917505
E793_104	-7.9236975	-6.2721496	0.2072434607645875
E801_54	-9.327264	-6.1768336	0.1066398390342052
E932_123	-5.1532307	-2.935742	0.2454728370221328
E299_209	0.21326594	1.0156392	0.4185110663983903
E33_41	-10.204349	-5.5575647	0.0804828973843058
E349_433	10.933423	6.307745	0.869215291750503
E15_90	-7.612682	-4.5904336	0.1790744466800805
E513_393	6.0915093	4.3937454	0.7887323943661971
E194_329	2.80651	2.241527	0.6599597585513078
E958_218	0.5478185	1.0730323	0.4366197183098591
E511_124	-7.505577	-4.700413	0.2474849094567404
E96_364	7.886088	5.799341	0.7303822937625755
E826_489	10.598484	3.687435	0.9818913480885312
E978_283	-0.82121736	-0.8203273	0.5674044265593562
E248_36	-10.49406	-6.231216	0.0704225352112676
E653_350	0.40240997	0.95012164	0.7022132796780685
E290_347	1.8565651	1.4225196	0.6961770623742455
E617_120	-4.8979034	-3.928442	0.2394366197183098
E809_160	-4.6555195	-2.4007165	0.3199195171026157
E827_307	4.8145366	2.3260443	0.6156941649899397
E574_423	8.916531	4.859607	0.8490945674044266
E688_435	7.529866	5.3797193	0.8732394366197183
E583_435	8.52682	5.304927	0.8732394366197183
E304_117	-7.345169	-5.307052	0.2334004024144869
E850_185	-4.7912564	-1.996897	0.3702213279678068
E776_105	-6.961867	-4.376534	0.2092555331991951
E246_197	-3.4097934	-3.3578234	0.3943661971830985
E727_64	-10.56103	-8.023159	0.1267605633802817
E362_327	3.3380337	2.753064	0.6559356136820925
E618_9	-11.397145	-7.7428145	0.0160965794768611
E170_47	-9.650672	-5.8520384	0.0925553319919517
E331_426	9.10214	4.8543234	0.8551307847082495
E614_1	-11.47115	-7.7874727	0.0
E733_275	3.4726188	4.115826	0.5513078470824949
E369_270	-1.0314276	-1.4179472	0.5412474849094567
E305_168	-4.509138	-4.3123055	0.3360160965794768
E697_132	-4.221875	-3.7140641	0.2635814889336016
E798_68	-9.236257	-5.726448	0.1348088531187122
E642_56	-9.957755	-6.6659584	0.1106639839034205
E424_432	6.9294825	5.123895	0.8672032193158954
E876_412	9.166047	5.9832	0.8269617706237424
E386_84	-7.7406898	-5.3145056	0.1670020120724346
E593_440	9.349451	5.326011	0.8832997987927566
E82_191	-5.232903	-4.229908	0.3822937625754527
E314_235	1.1948589	0.26296267	0.4708249496981891
E48_358	7.117241	5.0038247	0.7183098591549296
E12_138	-3.882369	-1.5899225	0.2756539235412474
E103_483	9.222992	4.0266943	0.9698189134808852
E675_64	-9.1365795	-6.1571455	0.1267605633802817
E121_13	-11.358804	-7.680468	0.0241448692152917
E687_349	8.413908	3.7298234	0.7002012072434608
E840_224	-0.30543098	-0.2777934	0.448692152917505
E908_21	-11.023415	-6.964219	0.0402414486921529
E760_33	-10.428565	-6.8564982	0.0643863179074446
E30_364	6.8150353	4.45559	0.7303822937625755
E218_11	-11.406392	-7.3979354	0.0201207243460764
E877_418	9.114688	5.8610992	0.8390342052313883
E129_400	6.7511487	3.6999607	0.8028169014084507
E164_142	-8.411874	-6.454712	0.2837022132796781
E575_108	-5.3428793	-2.6474142	0.2152917505030181
E679_199	-4.4458323	-3.049897	0.3983903420523139
E75_13	-11.197891	-6.876523	0.0241448692152917
E58_368	4.794039	2.2177951	0.738430583501006
E834_334	1.1696894	1.3846406	0.670020120724346
E538_96	-6.9269304	-5.937525	0.1911468812877263
E192_387	8.307011	3.8894324	0.7766599597585513
E626_392	9.133354	5.9273057	0.7867203219315896
E306_15	-11.208195	-7.447586	0.028169014084507
E681_403	7.6179667	4.5876656	0.8088531187122736
E668_95	-6.659923	-3.1508417	0.1891348088531187
E229_31	-11.233532	-7.056766	0.0603621730382293
E78_71	-8.112781	-5.538493	0.1408450704225352
E242_171	-1.43927	-1.5410768	0.3420523138832998
E807_379	4.184745	2.564797	0.7605633802816901
E673_325	2.1628566	1.6692381	0.6519114688128773
E151_85	-7.600386	-5.117279	0.1690140845070422
E664_235	-1.9623446	-0.47070774	0.4708249496981891
E266_335	6.910784	5.5155067	0.6720321931589537
E214_222	-1.9643708	-1.0565556	0.4446680080482897
E219_206	1.263528	0.43437162	0.4124748490945674
E10_294	1.9128934	2.3985198	0.5895372233400402
E235_438	8.4698515	4.368293	0.8792756539235412
E190_321	3.3934267	2.4847014	0.6438631790744467
E695_33	-10.307898	-7.4648685	0.0643863179074446
E510_445	11.4782715	6.0392604	0.8933601609657947
E579_471	10.322446	6.282474	0.9456740442655936
E442_247	0.44975945	-0.14609195	0.4949698189134809
E27_185	-0.56639725	0.35894388	0.3702213279678068
E814_225	-0.5772068	0.5565382	0.4507042253521127
E497_112	-5.770988	-3.1998737	0.2233400402414486
E651_103	-5.2441587	-3.0625756	0.2052313883299799
E480_291	-3.9998965	-1.9343886	0.5835010060362174
E240_266	1.5699787	0.87774706	0.5331991951710262
E856_414	8.036041	3.008362	0.8309859154929577
E42_17	-10.725709	-8.001884	0.0321931589537223
E791_149	-3.8263445	-1.8736762	0.2977867203219316
E364_264	-2.8160322	-0.923315	0.5291750503018109
E597_97	-6.776562	-3.5877395	0.193158953722334
E313_288	-3.6672592	-2.2884026	0.5774647887323944
E271_400	8.166534	4.8427906	0.8028169014084507
E833_104	-6.552746	-3.8567498	0.2072434607645875
E569_362	10.249499	3.3660998	0.7263581488933601
E283_182	-3.7853587	-1.0603787	0.3641851106639839
E169_134	-5.027302	-3.7131054	0.2676056338028169
E621_453	9.473277	6.5707507	0.909456740442656
E261_241	-1.0158335	-0.57611865	0.482897384305835
E549_86	-8.636731	-5.9711437	0.1710261569416499
E910_440	4.309433	1.7565901	0.8832997987927566
E529_382	8.010004	4.985056	0.7665995975855131
E608_67	-8.938104	-6.4099765	0.1327967806841046
E888_24	-10.418686	-7.5765247	0.0462776659959758
E47_326	5.862289	3.7592158	0.6539235412474849
E740_494	11.034443	7.561379	0.9919517102615694
E144_482	9.844406	6.850696	0.9678068410462776
E416_281	1.1363062	0.41884676	0.5633802816901409
E654_416	6.0689516	4.355337	0.8350100603621731
E195_435	10.7620325	6.470873	0.8732394366197183
E984_131	-7.2912283	-5.91083	0.2615694164989939
E744_429	9.993327	6.2203546	0.8611670020120724
E742_74	-8.022531	-5.1794324	0.1468812877263581
E543_496	9.876634	5.516959	0.9959758551307848
E601_296	1.3735746	0.50110674	0.5935613682092555
E98_415	10.199934	5.657832	0.8329979879275654
E487_21	-10.738543	-7.4630055	0.0402414486921529
E180_144	-3.0466232	-3.7430685	0.2877263581488933
E309_288	-0.22024395	-0.32934335	0.5774647887323944
E885_491	10.079012	6.9995112	0.9859154929577464
E276_88	-8.146807	-5.671307	0.1750503018108652
E561_234	3.5503232	1.4573754	0.4688128772635815
E382_471	9.544176	6.707333	0.9456740442655936
E960_231	-3.0052717	-2.0467465	0.4627766599597585
E578_196	-4.8903537	-4.132621	0.3923541247484909
E916_173	-3.6031008	-3.1125221	0.3460764587525151
E859_180	-3.9976878	-2.6325533	0.3601609657947686
E509_214	-1.6686524	-0.44056717	0.4285714285714285
E405_14	-11.030674	-8.0733595	0.0261569416498993
E272_77	-6.9837584	-4.894527	0.1529175050301811
E6_272	-0.0036454075	-1.3126695	0.545271629778672
E187_375	6.1582847	3.5708516	0.7525150905432596
E823_4	-11.4698	-7.7026763	0.0060362173038229
E566_228	-2.3172255	-3.0431058	0.4567404426559356
E351_220	0.5781991	0.14122128	0.4406438631790744
E168_274	1.91429	1.2613966	0.5492957746478874
E568_199	-3.2318478	-0.47143897	0.3983903420523139
E233_39	-9.772592	-6.2300286	0.0764587525150905
E917_440	6.5114994	2.3331797	0.8832997987927566
E341_329	4.532832	4.572551	0.6599597585513078
E167_489	9.633039	6.3774185	0.9818913480885312
E516_242	-0.36160323	0.7521653	0.4849094567404426
E704_98	-8.101624	-6.2729783	0.1951710261569416
E478_140	-5.916533	-3.4680123	0.2796780684104628
E104_46	-9.471598	-5.4430513	0.090543259557344
E548_471	11.197886	6.349899	0.9456740442655936
E769_86	-7.4081535	-3.8266342	0.1710261569416499
E372_399	8.599026	5.1282063	0.8008048289738431
E365_433	10.692879	6.6504216	0.869215291750503
E74_257	3.4864187	1.3811754	0.5150905432595574
E790_352	7.570041	5.2843924	0.7062374245472837
E401_315	4.840094	3.3011215	0.6317907444668008
E758_336	4.5375857	1.7258519	0.6740442655935613
E595_421	8.860045	4.6682634	0.8450704225352113
E743_469	10.963707	4.4106054	0.9416498993963782
E193_332	3.6290705	1.8276521	0.6659959758551308
E388_424	8.692011	2.9838169	0.8511066398390342
E488_237	2.052734	1.63115	0.4748490945674044
E883_387	7.5007944	2.9683485	0.7766599597585513
E864_313	1.3799655	1.6856616	0.6277665995975855
E506_474	9.108871	3.4439018	0.9517102615694164
E878_356	9.122364	4.509172	0.7142857142857143
E659_297	3.3180096	3.2426453	0.5955734406438632
E297_100	-7.6272116	-4.3399725	0.1991951710261569
E209_343	7.962745	3.000025	0.6881287726358148
E149_420	5.7640457	4.7594833	0.8430583501006036
E420_174	-4.4184136	-4.1076174	0.3480885311871227
E19_70	-8.844114	-4.522985	0.1388329979879275
E820_217	-0.4213395	1.1388272	0.4346076458752515
E948_133	-4.1903334	-1.5642515	0.2655935613682093
E552_218	-1.9067917	-0.22661415	0.4366197183098591
E166_42	-8.968508	-4.4648643	0.0824949698189134
E389_479	9.629519	5.876646	0.9617706237424548
E333_136	-5.403316	-3.1881914	0.2716297786720322
E954_417	6.68155	5.222045	0.8370221327967807
E56_227	-5.1997786	-4.752767	0.4547283702213279
E832_46	-10.238569	-7.379826	0.090543259557344
E288_214	-0.075717084	0.4801556	0.4285714285714285
E686_371	2.6938834	2.4166954	0.744466800804829
E141_473	8.344886	5.7229156	0.9496981891348087
E779_435	6.016579	4.7133374	0.8732394366197183
E950_294	5.0518894	3.882606	0.5895372233400402
E400_58	-9.494277	-5.7882895	0.1146881287726358
E951_271	-1.5904893	0.25650367	0.5432595573440644
E837_77	-9.511965	-5.96966	0.1529175050301811
E158_255	2.4925003	0.3774376	0.5110663983903421
E567_60	-9.223327	-4.9317746	0.1187122736418511
E570_63	-8.469397	-5.723385	0.124748490945674
E482_410	8.290234	5.770746	0.8229376257545271
E821_148	-5.5516357	-2.5051057	0.2957746478873239
E624_310	3.1793869	2.010708	0.6217303822937625
E327_360	5.5055795	3.4710863	0.7223340040241448
E520_195	-1.1990471	-0.4827939	0.3903420523138833
E787_406	9.299954	3.1630483	0.8148893360160966
E433_268	0.76011956	-0.52850723	0.5372233400402414
E532_112	-4.7059097	-2.713766	0.2233400402414486
E319_13	-11.318137	-6.9123187	0.0241448692152917
E64_182	-1.8020345	-1.6166997	0.3641851106639839
E702_353	8.388276	3.9804635	0.7082494969818913
E432_65	-9.145607	-5.8301134	0.1287726358148893
E317_61	-8.617791	-5.9060307	0.1207243460764587
E54_132	-4.2939973	-1.7279937	0.2635814889336016
E380_98	-6.695199	-4.6645355	0.1951710261569416
E87_322	0.9342554	1.4403995	0.6458752515090543
E262_173	-2.2776103	-0.8885772	0.3460764587525151
E611_363	8.110839	3.4423592	0.7283702213279678
E784_306	4.084858	1.056364	0.613682092555332
E70_411	6.3033304	2.7849152	0.8249496981891348
E952_120	-5.8208556	-4.815369	0.2394366197183098
E379_483	11.165845	6.013915	0.9698189134808852
E106_347	5.6384983	4.2748394	0.6961770623742455
E217_232	1.0839548	-0.13369143	0.4647887323943662
E100_376	3.9958236	4.0419774	0.7545271629778671
E265_39	-10.347349	-7.198149	0.0764587525150905
E938_215	-1.9561774	-1.6148285	0.4305835010060362
E847_202	-3.8490658	-1.1074159	0.4044265593561368
E44_151	-2.9211943	-1.6565447	0.3018108651911468
E119_403	8.179859	3.6420186	0.8088531187122736
E459_402	8.636194	4.7783575	0.806841046277666
E21_292	-1.3758961	-1.1253818	0.5855130784708249
E665_94	-8.3599415	-6.8666663	0.187122736418511
E40_376	9.993833	4.3046975	0.7545271629778671
E531_151	-4.3901625	-3.2931347	0.3018108651911468
E181_352	8.53071	2.9858017	0.7062374245472837
E553_164	-0.4985099	-0.26483223	0.3279678068410462
E815_312	0.11569072	1.2170328	0.6257545271629779
E825_132	-6.734595	-2.9894269	0.2635814889336016
E811_145	-8.359563	-4.1093507	0.289738430583501
E120_486	10.587311	6.695878	0.9758551307847082
E607_70	-8.814432	-4.9990706	0.1388329979879275
E819_201	-3.697749	-1.8338243	0.4024144869215292
E45_283	2.8744068	2.7585633	0.5674044265593562
E346_29	-10.465449	-6.424519	0.056338028169014
E657_8	-11.128478	-8.09139	0.0140845070422535
E786_225	0.97284317	2.6853368	0.4507042253521127
E463_10	-11.156757	-7.9773045	0.0181086519114688
E440_87	-6.127645	-3.5847483	0.1730382293762575
E720_404	6.8464713	5.338355	0.8108651911468813
E132_195	-1.2693208	-1.5879183	0.3903420523138833
E85_121	-5.599125	-3.9705243	0.2414486921529175
E622_431	9.035035	4.919663	0.8651911468812877
E134_252	-0.6191058	-0.09764442	0.5050301810865191
E153_448	8.796632	5.432503	0.8993963782696177
E544_290	2.1764126	1.6433616	0.5814889336016097
E940_359	2.808235	2.276175	0.7203219315895373
E83_173	-2.1139195	-2.556271	0.3460764587525151
E663_25	-10.480842	-6.767971	0.0482897384305835
E303_401	10.0675335	6.723991	0.8048289738430584
E494_172	-3.6535347	-2.4267824	0.3440643863179074
E342_455	10.462965	5.384835	0.9134808853118712
E762_190	-1.9378797	-1.6681818	0.380281690140845
E547_16	-11.183685	-6.9674945	0.0301810865191146
E434_254	-2.1774514	-2.963317	0.5090543259557344
E212_73	-9.529533	-5.7658377	0.1448692152917505
E171_78	-6.0461297	-4.7343335	0.1549295774647887
E871_456	4.1016893	3.1442637	0.9154929577464788
E598_320	1.735183	3.0161555	0.641851106639839
E332_118	-4.7378206	-1.6104177	0.2354124748490945
E941_367	8.379794	6.037693	0.7364185110663984
E764_453	6.6838346	3.4396033	0.909456740442656
E225_427	3.236889	1.0470116	0.8571428571428571
E600_148	-4.5477057	-2.8380322	0.2957746478873239
E805_376	6.521079	3.4427083	0.7545271629778671
E676_291	1.4387318	1.5421094	0.5835010060362174
E102_492	9.695941	5.0642715	0.9879275653923542
E824_340	5.818358	1.7465979	0.682092555331992
E310_162	-4.2723336	-3.5106342	0.323943661971831
E71_399	7.999691	4.313444	0.8008048289738431
E836_469	10.857666	5.672892	0.9416498993963782
E289_60	-9.067784	-5.441745	0.1187122736418511
E430_378	10.098727	4.59449	0.7585513078470825
E220_173	-4.438707	-0.50393707	0.3460764587525151
E178_140	-6.6318126	-3.9535904	0.2796780684104628
E410_497	10.475224	6.0509634	0.9979879275653925
E613_113	-7.673888	-5.986051	0.2253521126760563
E648_252	0.15717474	0.99731153	0.5050301810865191
E708_467	5.8203287	2.843437	0.937625754527163
E473_139	-4.2656546	-1.8416537	0.2776659959758551
E202_206	-3.8087406	-3.9554818	0.4124748490945674
E816_73	-8.410122	-4.004371	0.1448692152917505
E435_271	2.398919	2.8126383	0.5432595573440644
E227_305	0.41859695	-0.16584079	0.6116700201207244
E873_23	-10.527391	-7.9032874	0.0442655935613682
E503_192	-1.8196688	-2.4382665	0.3843058350100604
E674_284	0.24564682	0.6179364	0.5694164989939637
E926_28	-10.762267	-8.293501	0.0543259557344064
E508_439	6.787963	5.2388854	0.8812877263581489
