	dim1	dim2	pt
E452_286	1.1480167	-0.54100657	0.35516
E48_353	0.5970059	0.3364964	0.43955
E643_381	1.4729692	-0.5880973	0.47481
E972_709	8.040681	1.4057472	0.88791
E856_529	0.5442245	5.339523	0.66121
E584_574	4.6560163	0.8457848	0.71788
E108_795	8.241809	1.006197	0.99622
E472_322	-0.63516974	0.61273205	0.4005
E79_234	0.7757456	-1.846704	0.28967
E514_525	0.45104846	5.6262393	0.65617
E763_477	5.5484185	0.8630178	0.59572
E215_689	8.000484	0.25357893	0.86272
E644_701	7.847906	1.239388	0.87783
E487_407	-4.163273	0.35803396	0.50756
E345_275	1.9574795	0.4360568	0.34131
E336_518	0.81125355	6.873443	0.64736
E638_381	1.5639945	0.5853612	0.47481
E708_12	-3.7391703	-6.897712	0.01008
E980_129	-0.8580425	-5.4658237	0.15743
E851_72	-2.3480868	-6.4236283	0.08564
E212_725	-7.895223	-0.93995124	0.90806
E923_751	8.421838	0.8119721	0.94081
E679_119	-1.5144919	-5.580912	0.14484
E313_46	-2.9212873	-6.995799	0.0529
E188_292	0.63313216	-0.38637692	0.36272
E910_209	-0.37649298	-4.6086993	0.25819
E380_128	-0.85022485	-5.8102016	0.15617
E978_161	-0.9304189	-4.6209764	0.19773
E304_493	-5.465576	-0.053530004	0.61587
E607_227	1.1191161	-2.9265869	0.28086
E617_87	-2.350039	-6.390442	0.10453
E936_505	0.86542	7.474737	0.63098
E308_716	-7.4415307	-1.2648709	0.89673
E573_208	0.94423723	-2.0921283	0.25693
E737_206	0.03408799	-0.9432999	0.25441
E747_575	-6.406579	-1.545746	0.71914
E615_750	-8.003383	-0.51023924	0.93955
E378_393	-6.902613	-0.32282293	0.48992
E922_437	5.2465305	0.8114766	0.54534
E51_755	8.540531	1.3469635	0.94584
E971_460	0.8789235	4.3293467	0.57431
E277_447	-4.26684	0.34625027	0.55793
E210_626	-7.187503	-0.12511809	0.78338
E563_672	-7.510818	-1.0006939	0.84131
E654_9	-3.7782664	-6.930399	0.0063
E361_6	-3.8108308	-6.922399	0.00252
E771_644	8.511195	1.0806918	0.80605
E394_611	8.428002	1.4635085	0.76448
E804_32	-3.366402	-6.9749775	0.03526
E596_782	8.448315	0.5977548	0.97985
E209_548	6.7594767	0.70628756	0.68514
E364_94	-2.175306	-6.217693	0.11335
E445_419	0.4681056	5.109354	0.52267
E80_317	1.4784153	-0.4760159	0.39421
